target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
HVO_RS18895	HVO_RS02585	0.996181	0.000000	0.047134	0.037130	0.039774	0.041538	0.000000	1.000000	0.584813
HVO_RS19400	HVO_RS05595	0.996178	0.000000	0.047104	0.037130	0.039760	0.041526	0.000000	1.000000	0.584420
HVO_RS08250	HVO_RS01535	0.996176	0.000000	0.047074	0.037130	0.039746	0.041515	0.000000	-1.000000	0.584400
HVO_RS15500	HVO_RS04485	0.996174	0.000000	0.047044	0.037130	0.039732	0.041503	0.000000	1.000000	0.584210
HVO_RS06400	HVO_RS07610	0.996171	0.000000	0.047014	0.037130	0.039718	0.041491	0.000000	1.000000	0.584057
HVO_RS13040	HVO_RS08400	0.996169	0.000000	0.046984	0.037130	0.039704	0.041480	0.000000	-1.000000	0.584021
HVO_RS02190	HVO_RS19825	0.996167	0.000000	0.046954	0.037130	0.039690	0.041468	0.000000	1.000000	0.583889
HVO_RS20095	HVO_RS02585	0.996164						0.000000	1.000000	0.583812
HVO_RS06935	HVO_RS15970	0.996162	0.000000	0.046925	0.037130	0.039676	0.041457	0.000000	1.000000	0.583419
HVO_RS06025	HVO_RS00550	0.996160	0.000000	0.046895	0.037130	0.039662	0.041445	0.000000	1.000000	0.583176
HVO_RS08240	HVO_RS04605	0.996157	0.000000	0.046865	0.037130	0.039648	0.041433	0.000000	1.000000	0.583102
HVO_RS14030	HVO_RS06270	0.996155	0.000000	0.046835	0.037130	0.039634	0.041422	0.000000	1.000000	0.582373
HVO_RS02615	HVO_RS14760	0.996152	0.000000	0.046806	0.037130	0.039620	0.041410	0.000000	1.000000	0.582257
HVO_RS09790	HVO_RS16155	0.996150	0.000000	0.046776	0.037130	0.039607	0.041399	0.000000	1.000000	0.582235
HVO_RS02555	HVO_RS11235	0.996148	0.000000	0.046747	0.037130	0.039593	0.041387	0.000000	1.000000	0.581570
HVO_RS07680	HVO_RS09935	0.996145	0.000000	0.046717	0.037130	0.039579	0.041375	0.000000	1.000000	0.581097
HVO_RS16170	HVO_RS02855	0.996143	0.000000	0.046688	0.037130	0.039565	0.041364	0.000000	1.000000	0.580943
HVO_RS01875	HVO_RS03275	0.996141	0.000000	0.046658	0.037130	0.039551	0.041352	0.000000	-1.000000	0.580845
HVO_RS05320	HVO_RS08540	0.996138	0.000000	0.046629	0.037130	0.039537	0.041341	0.000000	1.000000	0.580665
HVO_RS16685	HVO_RS05500	0.996136	0.000000	0.046599	0.037130	0.039524	0.041329	0.000000	1.000000	0.580447
HVO_RS07030	HVO_RS10810	0.996134	0.000000	0.046570	0.037130	0.039510	0.041318	0.000000	-1.000000	0.580358
HVO_RS12535	HVO_RS17275	0.996131	0.000000	0.046541	0.037130	0.039496	0.041306	0.000000	1.000000	0.580287
HVO_RS19295	HVO_RS19610	0.996129	0.000000	0.046512	0.037130	0.039482	0.041295	0.000000	1.000000	0.580282
HVO_RS14635	HVO_RS02465	0.996127	0.000000	0.046482	0.037130	0.039469	0.041283	0.000000	1.000000	0.580179
HVO_RS03575	HVO_RS02245	0.996124	0.000000	0.046453	0.037130	0.039455	0.041272	0.000000	1.000000	0.579935
HVO_RS11880	HVO_RS01380	0.996122	0.000000	0.046424	0.037130	0.039441	0.041260	0.000000	1.000000	0.579566
HVO_RS18545	HVO_RS03520	0.996120	0.000000	0.046395	0.037130	0.039427	0.041249	0.000000	1.000000	0.579306
HVO_RS01435	HVO_RS03500	0.996117	0.000000	0.046366	0.037130	0.039414	0.041237	0.000000	1.000000	0.579173
HVO_RS07310	HVO_RS15345	0.996115	0.000000	0.046337	0.037130	0.039400	0.041226	0.000000	-1.000000	0.579117
HVO_RS00575	HVO_RS20005	0.996112	0.000000	0.046308	0.037130	0.039386	0.041214	0.000000	1.000000	0.578945
HVO_RS10050	HVO_RS12155	0.996110	0.000000	0.046279	0.037130	0.039373	0.041203	0.000000	1.000000	0.578756
HVO_RS20230	HVO_RS20005	0.996108	0.000000	0.046250	0.037130	0.039359	0.041191	0.000000	1.000000	0.578727
HVO_RS04235	HVO_RS11235	0.996105	0.000000	0.046221	0.037130	0.039346	0.041180	0.000000	1.000000	0.578503
HVO_RS07690	HVO_RS11245	0.996103	1.000000	0.046816	0.037632	0.039893	0.041725	1.000000	-1.000000	0.578452
HVO_RS04480	HVO_RS03230	0.996101	0.000000	0.046787	0.037632	0.039879	0.041713	0.000000	1.000000	0.578300
HVO_RS10015	HVO_RS19825	0.996098						0.000000	1.000000	0.577481
HVO_RS13845	HVO_RS02855	0.996096	0.000000	0.046758	0.037632	0.039865	0.041701	0.000000	1.000000	0.577351
HVO_RS01950	HVO_RS02615	0.996094						0.000000	1.000000	0.577169
HVO_RS14410	HVO_RS03275	0.996091	0.000000	0.046729	0.037632	0.039852	0.041690	0.000000	-1.000000	0.576770
HVO_RS19765	HVO_RS02330	0.996089						0.000000	1.000000	0.576422
HVO_RS00625	HVO_RS09330	0.996087						0.000000	1.000000	0.576326
HVO_RS12420	HVO_RS09450	0.996084	0.000000	0.046700	0.037632	0.039838	0.041678	0.000000	-1.000000	0.576157
HVO_RS04545	HVO_RS12700	0.996082	0.000000	0.046671	0.037632	0.039824	0.041667	0.000000	-1.000000	0.576124
HVO_RS19860	HVO_RS03910	0.996079						0.000000	1.000000	0.575889
HVO_RS11230	HVO_RS02330	0.996077	0.000000	0.046642	0.037632	0.039810	0.041655	0.000000	1.000000	0.575556
HVO_RS15155	HVO_RS13010	0.996075	0.000000	0.046613	0.037632	0.039797	0.041644	0.000000	1.000000	0.575530
HVO_RS08425	HVO_RS03390	0.996072	0.000000	0.046584	0.037632	0.039783	0.041632	0.000000	1.000000	0.575525
HVO_RS10740	HVO_RS01840	0.996070	0.000000	0.046555	0.037632	0.039769	0.041620	0.000000	1.000000	0.575325
HVO_RS08675	HVO_RS12700	0.996068	0.000000	0.046526	0.037632	0.039756	0.041609	0.000000	-1.000000	0.575302
HVO_RS11380	HVO_RS08400	0.996065	0.000000	0.046497	0.037632	0.039742	0.041597	0.000000	1.000000	0.575078
HVO_RS12305	HVO_RS10185	0.996063	0.000000	0.046468	0.037632	0.039728	0.041586	0.000000	1.000000	0.575067
HVO_RS07695	HVO_RS08835	0.996061	0.000000	0.046440	0.037632	0.039715	0.041574	0.000000	-1.000000	0.575012
HVO_RS06600	HVO_RS06620	0.996058	0.000000	0.046411	0.037632	0.039701	0.041563	0.000000	1.000000	0.574911
HVO_RS06975	HVO_RS11545	0.996056	0.000000	0.046382	0.037632	0.039687	0.041551	0.000000	1.000000	0.574853
HVO_RS13265	HVO_RS16870	0.996054	0.000000	0.046354	0.037632	0.039674	0.041540	0.000000	-1.000000	0.573832
HVO_RS14360	HVO_RS01370	0.996051	0.000000	0.046325	0.037632	0.039660	0.041528	0.000000	-1.000000	0.573577
HVO_RS19100	HVO_RS03090	0.996049	0.000000	0.046296	0.037632	0.039647	0.041517	0.000000	1.000000	0.573539
HVO_RS14830	HVO_RS17910	0.996047	0.000000	0.046268	0.037632	0.039633	0.041505	0.000000	1.000000	0.573535
HVO_RS11350	HVO_RS17835	0.996044	0.000000	0.046239	0.037632	0.039620	0.041494	0.000000	1.000000	0.573412
HVO_RS03255	HVO_RS04605	0.996042	0.000000	0.046211	0.037632	0.039606	0.041482	0.000000	-1.000000	0.573170
HVO_RS09930	HVO_RS15900	0.996039	0.000000	0.046182	0.037632	0.039593	0.041471	0.000000	1.000000	0.572712
HVO_RS10850	HVO_RS06100	0.996037	0.000000	0.046154	0.037632	0.039579	0.041459	0.000000	1.000000	0.572378
HVO_RS08780	HVO_RS02040	0.996035	0.000000	0.046125	0.037632	0.039566	0.041448	0.000000	1.000000	0.572300
HVO_RS05240	HVO_RS09450	0.996032	0.000000	0.046097	0.037632	0.039552	0.041436	0.000000	1.000000	0.571991
HVO_RS09125	HVO_RS00550	0.996030	0.000000	0.046069	0.037632	0.039539	0.041425	0.000000	1.000000	0.571971
HVO_RS17635	HVO_RS04100	0.996028	0.000000	0.046041	0.037632	0.039525	0.041414	0.000000	1.000000	0.571723
HVO_RS06925	HVO_RS05500	0.996025	0.000000	0.046012	0.037632	0.039512	0.041402	0.000000	1.000000	0.571419
HVO_RS19390	HVO_RS00320	0.996023	0.000000	0.045984	0.037632	0.039498	0.041391	0.000000	1.000000	0.571293
HVO_RS05955	HVO_RS03805	0.996021	0.000000	0.045956	0.037632	0.039485	0.041379	0.000000	1.000000	0.571269
HVO_RS04610	HVO_RS03340	0.996018	0.000000	0.045928	0.037632	0.039471	0.041368	0.000000	1.000000	0.571249
HVO_RS03245	HVO_RS04195	0.996016	0.000000	0.045900	0.037632	0.039458	0.041356	0.000000	1.000000	0.571232
HVO_RS18775	HVO_RS05680	0.996014	0.000000	0.045872	0.037632	0.039445	0.041345	0.000000	1.000000	0.571124
HVO_RS15820	HVO_RS01380	0.996011	0.000000	0.045844	0.037632	0.039431	0.041334	0.000000	1.000000	0.571054
HVO_RS02570	HVO_RS12155	0.996009	0.000000	0.045816	0.037632	0.039418	0.041322	0.000000	1.000000	0.571036
HVO_RS15680	HVO_RS15650	0.996006	0.000000	0.045788	0.037632	0.039405	0.041311	0.000000	1.000000	0.570803
HVO_RS16945	HVO_RS08400	0.996004	0.000000	0.045760	0.037632	0.039391	0.041300	0.000000	1.000000	0.570423
HVO_RS07570	HVO_RS15045	0.996002	0.000000	0.045732	0.037632	0.039378	0.041288	0.000000	1.000000	0.570324
HVO_RS12695	HVO_RS19825	0.995999	0.000000	0.045704	0.037632	0.039365	0.041277	0.000000	1.000000	0.569936
HVO_RS08965	HVO_RS01840	0.995997	0.000000	0.045676	0.037632	0.039351	0.041265	0.000000	1.000000	0.569659
HVO_RS20010	HVO_RS06240	0.995995	0.000000	0.045648	0.037632	0.039338	0.041254	0.000000	1.000000	0.569353
HVO_RS17900	HVO_RS00550	0.995992	0.000000	0.045620	0.037632	0.039325	0.041243	0.000000	1.000000	0.569305
HVO_RS07475	HVO_RS07470	0.995990	1.000000	0.046201	0.038133	0.039865	0.041781	1.000000	1.000000	0.569200
HVO_RS03070	HVO_RS03090	0.995988	0.000000	0.046173	0.038133	0.039852	0.041770	0.000000	1.000000	0.569012
HVO_RS14320	HVO_RS00780	0.995985	0.000000	0.046145	0.038133	0.039838	0.041758	0.000000	1.000000	0.569009
HVO_RS20080	HVO_RS17275	0.995983						0.000000	1.000000	0.568866
HVO_RS13505	HVO_RS12700	0.995981	0.000000	0.046117	0.038133	0.039825	0.041747	0.000000	-1.000000	0.568749
HVO_RS15260	HVO_RS18520	0.995978	0.000000	0.046089	0.038133	0.039811	0.041735	0.000000	1.000000	0.568535
HVO_RS10600	HVO_RS16870	0.995976	0.000000	0.046061	0.038133	0.039798	0.041724	0.000000	1.000000	0.568426
HVO_RS15030	HVO_RS13945	0.995974	0.000000	0.046033	0.038133	0.039785	0.041712	0.000000	1.000000	0.568260
HVO_RS01915	HVO_RS15600	0.995971	0.000000	0.046005	0.038133	0.039771	0.041701	0.000000	1.000000	0.568214
HVO_RS00370	HVO_RS14935	0.995969	0.000000	0.045977	0.038133	0.039758	0.041690	0.000000	1.000000	0.567808
HVO_RS14400	HVO_RS09935	0.995966	0.000000	0.045949	0.038133	0.039745	0.041678	0.000000	1.000000	0.567792
HVO_RS19055	HVO_RS00665	0.995964	0.000000	0.045921	0.038133	0.039731	0.041667	0.000000	1.000000	0.567782
HVO_RS11515	HVO_RS01840	0.995962	0.000000	0.045894	0.038133	0.039718	0.041655	0.000000	1.000000	0.567742
HVO_RS19560	HVO_RS07610	0.995959	0.000000	0.045866	0.038133	0.039705	0.041644	0.000000	1.000000	0.567530
HVO_RS12115	HVO_RS02585	0.995957	0.000000	0.045838	0.038133	0.039691	0.041632	0.000000	1.000000	0.567499
HVO_RS00050	HVO_RS10785	0.995955	1.000000	0.046414	0.038635	0.040229	0.042169	1.000000	1.000000	0.567408
HVO_RS10975	HVO_RS14760	0.995952	0.000000	0.046386	0.038635	0.040216	0.042157	0.000000	-1.000000	0.567343
HVO_RS04460	HVO_RS19025	0.995950	0.000000	0.046358	0.038635	0.040202	0.042146	0.000000	1.000000	0.567333
HVO_RS15370	HVO_RS15600	0.995948	0.000000	0.046330	0.038635	0.040189	0.042134	0.000000	1.000000	0.567021
HVO_RS07310	HVO_RS15600	0.995945	0.000000	0.046302	0.038635	0.040176	0.042123	0.000000	-1.000000	0.566753
HVO_RS16805	HVO_RS00550	0.995943	0.000000	0.046274	0.038635	0.040162	0.042111	0.000000	1.000000	0.566600
HVO_RS08800	HVO_RS09935	0.995941	0.000000	0.046246	0.038635	0.040149	0.042100	0.000000	1.000000	0.566377
HVO_RS07200	HVO_RS03500	0.995938	0.000000	0.046218	0.038635	0.040135	0.042088	0.000000	1.000000	0.566364
HVO_RS03350	HVO_RS00490	0.995936	0.000000	0.046191	0.038635	0.040122	0.042077	0.000000	1.000000	0.566039
HVO_RS03000	HVO_RS04505	0.995933	0.000000	0.046163	0.038635	0.040109	0.042065	0.000000	1.000000	0.566010
HVO_RS09345	HVO_RS18645	0.995931	0.000000	0.046135	0.038635	0.040095	0.042054	0.000000	1.000000	0.565422
HVO_RS12065	HVO_RS02585	0.995929	0.000000	0.046108	0.038635	0.040082	0.042042	0.000000	1.000000	0.565195
HVO_RS00420	HVO_RS06270	0.995926	0.000000	0.046080	0.038635	0.040069	0.042031	0.000000	-1.000000	0.565186
HVO_RS09585	HVO_RS01840	0.995924	0.000000	0.046053	0.038635	0.040056	0.042019	0.000000	1.000000	0.565185
HVO_RS13945	HVO_RS10185	0.995922	0.000000	0.046025	0.038635	0.040042	0.042008	0.000000	-1.000000	0.565097
HVO_RS05635	HVO_RS07470	0.995919	0.000000	0.045998	0.038635	0.040029	0.041996	0.000000	1.000000	0.564962
HVO_RS07425	HVO_RS01370	0.995917	0.000000	0.045970	0.038635	0.040016	0.041985	0.000000	1.000000	0.564934
HVO_RS19630	HVO_RS02300	0.995915	0.000000	0.045943	0.038635	0.040003	0.041973	0.000000	1.000000	0.564897
HVO_RS04725	HVO_RS15405	0.995912	0.000000	0.045915	0.038635	0.039989	0.041962	0.000000	1.000000	0.564866
HVO_RS00810	HVO_RS20050	0.995910	0.000000	0.045888	0.038635	0.039976	0.041950	0.000000	1.000000	0.564644
HVO_RS11620	HVO_RS01750	0.995908						0.000000	1.000000	0.564636
HVO_RS15630	HVO_RS16155	0.995905	0.000000	0.045861	0.038635	0.039963	0.041939	0.000000	1.000000	0.564557
HVO_RS02930	HVO_RS17680	0.995903	0.000000	0.045833	0.038635	0.039950	0.041928	0.000000	1.000000	0.564548
HVO_RS02185	HVO_RS03520	0.995901	0.000000	0.045806	0.038635	0.039937	0.041916	0.000000	1.000000	0.564255
HVO_RS03685	HVO_RS04365	0.995898	0.000000	0.045779	0.038635	0.039923	0.041905	0.000000	1.000000	0.564155
HVO_RS04265	HVO_RS17855	0.995896	0.000000	0.045752	0.038635	0.039910	0.041893	0.000000	1.000000	0.564097
HVO_RS12785	HVO_RS03990	0.995893	0.000000	0.045724	0.038635	0.039897	0.041882	0.000000	1.000000	0.563989
HVO_RS00185	HVO_RS00490	0.995891	0.000000	0.045697	0.038635	0.039884	0.041871	0.000000	1.000000	0.563953
HVO_RS13800	HVO_RS16010	0.995889	0.000000	0.045670	0.038635	0.039871	0.041859	0.000000	1.000000	0.563873
HVO_RS04280	HVO_RS10975	0.995886	0.000000	0.045643	0.038635	0.039858	0.041848	0.000000	-1.000000	0.563817
HVO_RS16780	HVO_RS00320	0.995884	0.000000	0.045616	0.038635	0.039845	0.041836	0.000000	1.000000	0.563333
HVO_RS05060	HVO_RS03990	0.995882	0.000000	0.045589	0.038635	0.039831	0.041825	0.000000	1.000000	0.563237
HVO_RS15180	HVO_RS10345	0.995879	0.000000	0.045562	0.038635	0.039818	0.041814	0.000000	1.000000	0.563093
HVO_RS01180	HVO_RS06725	0.995877	0.000000	0.045535	0.038635	0.039805	0.041802	0.000000	-1.000000	0.562379
HVO_RS13710	HVO_RS16130	0.995875	0.000000	0.045508	0.038635	0.039792	0.041791	0.000000	-1.000000	0.562195
HVO_RS11520	HVO_RS12155	0.995872	0.000000	0.045481	0.038635	0.039779	0.041780	0.000000	1.000000	0.562138
HVO_RS01885	HVO_RS11235	0.995870	0.000000	0.045455	0.038635	0.039766	0.041768	0.000000	1.000000	0.561822
HVO_RS08165	HVO_RS05515	0.995868	0.000000	0.045428	0.038635	0.039753	0.041757	0.000000	1.000000	0.561790
HVO_RS19745	HVO_RS04530	0.995865	0.000000	0.045401	0.038635	0.039740	0.041746	0.000000	1.000000	0.561683
HVO_RS02080	HVO_RS02245	0.995863	0.000000	0.045374	0.038635	0.039727	0.041734	0.000000	1.000000	0.561414
HVO_RS02145	HVO_RS19025	0.995861	0.000000	0.045347	0.038635	0.039714	0.041723	0.000000	1.000000	0.561267
HVO_RS18430	HVO_RS17855	0.995858	0.000000	0.045321	0.038635	0.039701	0.041712	0.000000	1.000000	0.560901
HVO_RS07580	HVO_RS04460	0.995856	0.000000	0.045294	0.038635	0.039688	0.041701	0.000000	1.000000	0.560869
HVO_RS16390	HVO_RS18215	0.995853	0.000000	0.045267	0.038635	0.039675	0.041689	0.000000	1.000000	0.560703
HVO_RS18265	HVO_RS01750	0.995851	0.000000	0.045241	0.038635	0.039662	0.041678	0.000000	1.000000	0.560581
HVO_RS11920	HVO_RS16300	0.995849	0.000000	0.045214	0.038635	0.039649	0.041667	0.000000	1.000000	0.560536
HVO_RS01490	HVO_RS01530	0.995846	0.000000	0.045188	0.038635	0.039636	0.041655	0.000000	1.000000	0.560510
HVO_RS04460	HVO_RS15045	0.995844	0.000000	0.045161	0.038635	0.039623	0.041644	0.000000	1.000000	0.559952
HVO_RS11115	HVO_RS10185	0.995842	0.000000	0.045135	0.038635	0.039611	0.041633	0.000000	-1.000000	0.559848
HVO_RS09955	HVO_RS04505	0.995839	0.000000	0.045108	0.038635	0.039598	0.041622	0.000000	1.000000	0.559687
HVO_RS20405	HVO_RS04600	0.995837	0.000000	0.045082	0.038635	0.039585	0.041610	0.000000	-1.000000	0.559452
HVO_RS11605	HVO_RS07290	0.995835	0.000000	0.045056	0.038635	0.039572	0.041599	0.000000	1.000000	0.559405
HVO_RS14510	HVO_RS17680	0.995832	0.000000	0.045029	0.038635	0.039559	0.041588	0.000000	-1.000000	0.559081
HVO_RS04595	HVO_RS03255	0.995830	0.000000	0.045003	0.038635	0.039546	0.041577	0.000000	1.000000	0.559066
HVO_RS10440	HVO_RS03805	0.995828	0.000000	0.044977	0.038635	0.039533	0.041565	0.000000	1.000000	0.558769
HVO_RS01700	HVO_RS06535	0.995825	0.000000	0.044950	0.038635	0.039521	0.041554	0.000000	1.000000	0.558366
HVO_RS14655	HVO_RS02040	0.995823	0.000000	0.044924	0.038635	0.039508	0.041543	0.000000	-1.000000	0.558120
HVO_RS03925	HVO_RS06535	0.995820	0.000000	0.044898	0.038635	0.039495	0.041532	0.000000	1.000000	0.557876
HVO_RS12505	HVO_RS03020	0.995818	0.000000	0.044872	0.038635	0.039482	0.041521	0.000000	1.000000	0.557512
HVO_RS04540	HVO_RS17855	0.995816	0.000000	0.044846	0.038635	0.039469	0.041509	0.000000	-1.000000	0.557394
HVO_RS11620	HVO_RS05530	0.995813						0.000000	1.000000	0.557136
HVO_RS17885	HVO_RS14935	0.995811	0.000000	0.044820	0.038635	0.039457	0.041498	0.000000	-1.000000	0.557055
HVO_RS02505	HVO_RS02330	0.995809	0.000000	0.044793	0.038635	0.039444	0.041487	0.000000	1.000000	0.556546
HVO_RS11820	HVO_RS06270	0.995806	0.000000	0.044767	0.038635	0.039431	0.041476	0.000000	1.000000	0.556493
HVO_RS12405	HVO_RS19070	0.995804	0.000000	0.044741	0.038635	0.039418	0.041465	0.000000	1.000000	0.556150
HVO_RS14360	HVO_RS10070	0.995802	0.000000	0.044715	0.038635	0.039406	0.041454	0.000000	1.000000	0.556022
HVO_RS16765	HVO_RS10185	0.995799	0.000000	0.044689	0.038635	0.039393	0.041442	0.000000	1.000000	0.555953
HVO_RS15245	HVO_RS01840	0.995797	0.000000	0.044664	0.038635	0.039380	0.041431	0.000000	1.000000	0.555817
HVO_RS06445	HVO_RS06725	0.995795	0.000000	0.044638	0.038635	0.039367	0.041420	0.000000	1.000000	0.555745
HVO_RS09770	HVO_RS13945	0.995792	0.000000	0.044612	0.038635	0.039355	0.041409	0.000000	1.000000	0.555498
HVO_RS00040	HVO_RS03520	0.995790	0.000000	0.044586	0.038635	0.039342	0.041398	0.000000	1.000000	0.555408
HVO_RS11865	HVO_RS11545	0.995788	0.000000	0.044560	0.038635	0.039329	0.041387	0.000000	1.000000	0.555074
HVO_RS15070	HVO_RS04055	0.995785	0.000000	0.044534	0.038635	0.039317	0.041376	0.000000	1.000000	0.554956
HVO_RS09255	HVO_RS01750	0.995783	0.000000	0.044509	0.038635	0.039304	0.041364	0.000000	1.000000	0.554674
HVO_RS08005	HVO_RS03710	0.995780	0.000000	0.044483	0.038635	0.039291	0.041353	0.000000	1.000000	0.554438
HVO_RS09920	HVO_RS03520	0.995778	0.000000	0.044457	0.038635	0.039279	0.041342	0.000000	1.000000	0.554339
HVO_RS05190	HVO_RS16155	0.995776	0.000000	0.044432	0.038635	0.039266	0.041331	0.000000	1.000000	0.554337
HVO_RS14705	HVO_RS05595	0.995773	0.000000	0.044406	0.038635	0.039254	0.041320	0.000000	1.000000	0.554254
HVO_RS02740	HVO_RS14935	0.995771	0.000000	0.044380	0.038635	0.039241	0.041309	0.000000	1.000000	0.554050
HVO_RS15040	HVO_RS04605	0.995769	0.000000	0.044355	0.038635	0.039228	0.041298	0.000000	1.000000	0.553850
HVO_RS07630	HVO_RS00550	0.995766	0.000000	0.044329	0.038635	0.039216	0.041287	0.000000	1.000000	0.553837
HVO_RS04620	HVO_RS06240	0.995764	0.000000	0.044304	0.038635	0.039203	0.041276	0.000000	-1.000000	0.553598
HVO_RS15125	HVO_RS04055	0.995762	0.000000	0.044278	0.038635	0.039191	0.041265	0.000000	1.000000	0.553444
HVO_RS14655	HVO_RS00090	0.995759	0.000000	0.044253	0.038635	0.039178	0.041254	0.000000	-1.000000	0.553193
HVO_RS11395	HVO_RS10975	0.995757	0.000000	0.044227	0.038635	0.039166	0.041243	0.000000	1.000000	0.553012
HVO_RS05000	HVO_RS11235	0.995755	0.000000	0.044202	0.038635	0.039153	0.041232	0.000000	1.000000	0.552935
HVO_RS12805	HVO_RS00550	0.995752	0.000000	0.044177	0.038635	0.039141	0.041221	0.000000	1.000000	0.552906
HVO_RS12590	HVO_RS04605	0.995750	0.000000	0.044151	0.038635	0.039128	0.041210	0.000000	1.000000	0.551734
HVO_RS06740	HVO_RS19825	0.995747	0.000000	0.044126	0.038635	0.039116	0.041199	0.000000	1.000000	0.551381
HVO_RS14260	HVO_RS11835	0.995745	0.000000	0.044101	0.038635	0.039103	0.041187	0.000000	1.000000	0.551363
HVO_RS02255	HVO_RS00550	0.995743	0.000000	0.044076	0.038635	0.039091	0.041176	0.000000	1.000000	0.551361
HVO_RS14145	HVO_RS05530	0.995740	0.000000	0.044050	0.038635	0.039078	0.041165	0.000000	1.000000	0.551243
HVO_RS03560	HVO_RS00550	0.995738	0.000000	0.044025	0.038635	0.039066	0.041154	0.000000	1.000000	0.551047
HVO_RS00025	HVO_RS04605	0.995736	0.000000	0.044000	0.038635	0.039053	0.041143	0.000000	-1.000000	0.551011
HVO_RS19455	HVO_RS11235	0.995733	0.000000	0.043975	0.038635	0.039041	0.041132	0.000000	1.000000	0.550866
HVO_RS14900	HVO_RS00550	0.995731	0.000000	0.043950	0.038635	0.039029	0.041121	0.000000	1.000000	0.550845
HVO_RS19565	HVO_RS00665	0.995729	0.000000	0.043925	0.038635	0.039016	0.041111	0.000000	1.000000	0.550526
HVO_RS08430	HVO_RS10070	0.995726	0.000000	0.043900	0.038635	0.039004	0.041100	0.000000	1.000000	0.550515
HVO_RS15800	HVO_RS10185	0.995724	0.000000	0.043875	0.038635	0.038991	0.041089	0.000000	1.000000	0.550452
HVO_RS15850	HVO_RS02040	0.995722	0.000000	0.043850	0.038635	0.038979	0.041078	0.000000	1.000000	0.549665
HVO_RS19095	HVO_RS10185	0.995719	0.000000	0.043825	0.038635	0.038967	0.041067	0.000000	-1.000000	0.549612
HVO_RS01630	HVO_RS02330	0.995717	0.000000	0.043800	0.038635	0.038954	0.041056	0.000000	1.000000	0.549510
HVO_RS12120	HVO_RS02855	0.995715	0.000000	0.043775	0.038635	0.038942	0.041045	0.000000	1.000000	0.549499
HVO_RS08235	HVO_RS00715	0.995712	0.000000	0.043750	0.038635	0.038930	0.041034	0.000000	1.000000	0.549471
HVO_RS11690	HVO_RS11235	0.995710	0.000000	0.043725	0.038635	0.038917	0.041023	0.000000	1.000000	0.549407
HVO_RS01280	HVO_RS03520	0.995707	0.000000	0.043700	0.038635	0.038905	0.041012	0.000000	1.000000	0.549362
HVO_RS13395	HVO_RS06620	0.995705	0.000000	0.043676	0.038635	0.038893	0.041001	0.000000	1.000000	0.549316
HVO_RS05215	HVO_RS00490	0.995703	0.000000	0.043651	0.038635	0.038880	0.040990	0.000000	1.000000	0.548974
HVO_RS14170	HVO_RS18700	0.995700	0.000000	0.043626	0.038635	0.038868	0.040979	0.000000	1.000000	0.548894
HVO_RS12710	HVO_RS03910	0.995698	0.000000	0.043601	0.038635	0.038856	0.040968	0.000000	-1.000000	0.548892
HVO_RS12925	HVO_RS18260	0.995696	0.000000	0.043577	0.038635	0.038844	0.040957	0.000000	-1.000000	0.548396
HVO_RS10625	HVO_RS04055	0.995693	0.000000	0.043552	0.038635	0.038831	0.040947	0.000000	1.000000	0.548323
HVO_RS15915	HVO_RS04485	0.995691	0.000000	0.043527	0.038635	0.038819	0.040936	0.000000	1.000000	0.548312
HVO_RS12865	HVO_RS01840	0.995689	0.000000	0.043503	0.038635	0.038807	0.040925	0.000000	1.000000	0.548227
HVO_RS04075	HVO_RS05500	0.995686	0.000000	0.043478	0.038635	0.038795	0.040914	0.000000	1.000000	0.548145
HVO_RS16410	HVO_RS18215	0.995684	0.000000	0.043454	0.038635	0.038782	0.040903	0.000000	1.000000	0.548106
HVO_RS05580	HVO_RS08540	0.995682	0.000000	0.043429	0.038635	0.038770	0.040892	0.000000	1.000000	0.548093
HVO_RS09125	HVO_RS02330	0.995679	0.000000	0.043405	0.038635	0.038758	0.040881	0.000000	1.000000	0.548084
HVO_RS09780	HVO_RS10065	0.995677	0.000000	0.043380	0.038635	0.038746	0.040870	0.000000	-1.000000	0.547990
HVO_RS16385	HVO_RS06535	0.995674	0.000000	0.043356	0.038635	0.038734	0.040860	0.000000	1.000000	0.547640
HVO_RS11200	HVO_RS17275	0.995672	0.000000	0.043331	0.038635	0.038721	0.040849	0.000000	1.000000	0.547551
HVO_RS10975	HVO_RS10345	0.995670	0.000000	0.043307	0.038635	0.038709	0.040838	0.000000	1.000000	0.547527
HVO_RS02645	HVO_RS03340	0.995667	0.000000	0.043283	0.038635	0.038697	0.040827	0.000000	1.000000	0.547392
HVO_RS14505	HVO_RS17855	0.995665	0.000000	0.043258	0.038635	0.038685	0.040816	0.000000	1.000000	0.547164
HVO_RS14490	HVO_RS19825	0.995663	0.000000	0.043234	0.038635	0.038673	0.040806	0.000000	1.000000	0.546852
HVO_RS05275	HVO_RS08205	0.995660	0.000000	0.043210	0.038635	0.038661	0.040795	0.000000	-1.000000	0.546514
HVO_RS02555	HVO_RS02245	0.995658	0.000000	0.043186	0.038635	0.038649	0.040784	0.000000	1.000000	0.546499
HVO_RS14970	HVO_RS03020	0.995656	0.000000	0.043161	0.038635	0.038637	0.040773	0.000000	1.000000	0.546116
