target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
HVO_RS12590	HVO_RS04605	0.499258	0.000000	0.043522	0.115968	0.070208	0.063291	1.000000	0.275867
VNG_RS04585	VNG_RS01250	0.499258	0.000000	0.043507	0.115968	0.070196	0.063276	-1.000000	0.019107
HVO_RS06740	HVO_RS19825	0.499258	0.000000	0.043493	0.115968	0.070184	0.063260	1.000000	0.275691
VNG_RS01805	VNG_RS00150	0.499258	0.000000	0.043478	0.115968	0.070172	0.063245	-1.000000	0.019008
HVO_RS14260	HVO_RS11835	0.499258	0.000000	0.043464	0.115968	0.070160	0.063230	1.000000	0.275681
VNG_RS11270	VNG_RS07385	0.499257	0.000000	0.043449	0.115968	0.070148	0.063214	-1.000000	0.018992
HVO_RS02255	HVO_RS00550	0.499257	0.000000	0.043435	0.115968	0.070136	0.063199	1.000000	0.275680
VNG_RS02760	VNG_RS03395	0.499257	0.000000	0.043420	0.115968	0.070124	0.063183	-1.000000	0.018987
HVO_RS14145	HVO_RS05530	0.499257	0.000000	0.043406	0.115968	0.070112	0.063168	1.000000	0.275622
VNG_RS08565	VNG_RS03245	0.499256	0.000000	0.043391	0.115968	0.070100	0.063153	1.000000	0.018972
HVO_RS03560	HVO_RS00550	0.499256	0.000000	0.043377	0.115968	0.070088	0.063137	1.000000	0.275524
VNG_RS11530	VNG_RS07310	0.499256	0.000000	0.043362	0.115968	0.070076	0.063122	-1.000000	0.018944
HVO_RS00025	HVO_RS04605	0.499256	0.000000	0.043348	0.115968	0.070064	0.063107	-1.000000	0.275505
VNG_RS12335	VNG_RS09565	0.499255	0.000000	0.043333	0.115968	0.070052	0.063091	-1.000000	0.018917
HVO_RS19455	HVO_RS11235	0.499255	0.000000	0.043319	0.115968	0.070040	0.063076	1.000000	0.275433
VNG_RS04970	VNG_RS11535	0.499255	0.000000	0.043304	0.115968	0.070028	0.063061	1.000000	0.018911
HVO_RS14900	HVO_RS00550	0.499255	0.000000	0.043290	0.115968	0.070016	0.063046	1.000000	0.275422
VNG_RS00745	VNG_RS07825	0.499254	0.000000	0.043276	0.115968	0.070004	0.063030	-1.000000	0.018910
HVO_RS19565	HVO_RS00665	0.499254	0.000000	0.043261	0.115968	0.069992	0.063015	1.000000	0.275263
VNG_RS06640	VNG_RS10430	0.499254	0.000000	0.043247	0.115968	0.069980	0.063000	-1.000000	0.018907
HVO_RS08430	HVO_RS10070	0.499254	0.000000	0.043232	0.115968	0.069969	0.062984	1.000000	0.275257
VNG_RS11405	VNG_RS00150	0.499253	0.000000	0.043218	0.115968	0.069957	0.062969	-1.000000	0.018819
HVO_RS15800	HVO_RS10185	0.499253	0.000000	0.043204	0.115968	0.069945	0.062954	1.000000	0.275226
VNG_RS05705	VNG_RS08410	0.499253	0.000000	0.043189	0.115968	0.069933	0.062939	-1.000000	0.018792
HVO_RS15850	HVO_RS02040	0.499253	0.000000	0.043175	0.115968	0.069921	0.062924	1.000000	0.274833
VNG_RS02385	VNG_RS02585	0.499252	0.000000	0.043161	0.115968	0.069909	0.062908	1.000000	0.018791
HVO_RS19095	HVO_RS10185	0.499252	0.000000	0.043146	0.115968	0.069897	0.062893	-1.000000	0.274806
VNG_RS12295	VNG_RS11640	0.499252	0.000000	0.043132	0.115968	0.069885	0.062878	1.000000	0.018790
HVO_RS01630	HVO_RS02330	0.499252	0.000000	0.043118	0.115968	0.069873	0.062863	1.000000	0.274755
VNG_RS08945	VNG_RS07310	0.499251	0.000000	0.043103	0.115968	0.069861	0.062847	1.000000	0.018763
HVO_RS12120	HVO_RS02855	0.499251	0.000000	0.043089	0.115968	0.069850	0.062832	1.000000	0.274749
VNG_RS08090	VNG_RS08510	0.499251	0.000000	0.043075	0.115968	0.069838	0.062817	1.000000	0.018759
HVO_RS08235	HVO_RS00715	0.499251	0.000000	0.043061	0.115968	0.069826	0.062802	1.000000	0.274735
VNG_RS10030	VNG_RS04015	0.499250	0.000000	0.043046	0.115968	0.069814	0.062787	1.000000	0.018743
HVO_RS11690	HVO_RS11235	0.499250	0.000000	0.043032	0.115968	0.069802	0.062772	1.000000	0.274703
VNG_RS02395	VNG_RS07155	0.499250	0.000000	0.043018	0.115968	0.069790	0.062756	-1.000000	0.018728
HVO_RS01280	HVO_RS03520	0.499250	0.000000	0.043004	0.115968	0.069779	0.062741	1.000000	0.274681
VNG_RS05610	VNG_RS11640	0.499249	0.000000	0.042989	0.115968	0.069767	0.062726	-1.000000	0.018725
HVO_RS13395	HVO_RS06620	0.499249	0.000000	0.042975	0.115968	0.069755	0.062711	1.000000	0.274658
VNG_RS03155	VNG_RS02975	0.499249	0.000000	0.042961	0.115968	0.069743	0.062696	-1.000000	0.018702
HVO_RS05215	HVO_RS00490	0.499249	0.000000	0.042947	0.115968	0.069731	0.062681	1.000000	0.274487
VNG_RS12335	VNG_RS08180	0.499249	0.000000	0.042933	0.115968	0.069720	0.062666	-1.000000	0.018700
HVO_RS14170	HVO_RS18700	0.499248	0.000000	0.042918	0.115968	0.069708	0.062651	1.000000	0.274447
VNG_RS13185	VNG_RS03875	0.499248	0.000000	0.042904	0.115968	0.069696	0.062636	1.000000	0.018683
HVO_RS12710	HVO_RS03910	0.499248	0.000000	0.042890	0.115968	0.069684	0.062620	-1.000000	0.274446
VNG_RS13335	VNG_RS00640	0.499248	0.000000	0.042876	0.115968	0.069672	0.062605	1.000000	0.018680
HVO_RS12925	HVO_RS18260	0.499247	0.000000	0.042862	0.115968	0.069661	0.062590	-1.000000	0.274198
VNG_RS02015	VNG_RS00795	0.499247	0.000000	0.042848	0.115968	0.069649	0.062575	1.000000	0.018653
HVO_RS10625	HVO_RS04055	0.499247	0.000000	0.042834	0.115968	0.069637	0.062560	1.000000	0.274161
VNG_RS08945	VNG_RS04180	0.499247	0.000000	0.042819	0.115968	0.069625	0.062545	1.000000	0.018644
HVO_RS15915	HVO_RS04485	0.499246	0.000000	0.042805	0.115968	0.069614	0.062530	1.000000	0.274156
VNG_RS13360	VNG_RS05640	0.499246	0.000000	0.042791	0.115968	0.069602	0.062515	-1.000000	0.018608
HVO_RS12865	HVO_RS01840	0.499246	0.000000	0.042777	0.115968	0.069590	0.062500	1.000000	0.274114
VNG_RS05145	VNG_RS11050	0.499246	0.000000	0.042763	0.115968	0.069578	0.062485	1.000000	0.018607
HVO_RS04075	HVO_RS05500	0.499245	0.000000	0.042749	0.115968	0.069567	0.062470	1.000000	0.274073
VNG_RS00480	VNG_RS00145	0.499245	0.000000	0.042735	0.115968	0.069555	0.062455	1.000000	0.018563
HVO_RS16410	HVO_RS18215	0.499245	0.000000	0.042721	0.115968	0.069543	0.062440	1.000000	0.274053
VNG_RS10490	VNG_RS02585	0.499245	0.000000	0.042707	0.115968	0.069531	0.062425	-1.000000	0.018558
HVO_RS05580	HVO_RS08540	0.499244	0.000000	0.042693	0.115968	0.069520	0.062410	1.000000	0.274047
VNG_RS08115	VNG_RS08510	0.499244	0.000000	0.042679	0.115968	0.069508	0.062395	1.000000	0.018546
HVO_RS09125	HVO_RS02330	0.499244	0.000000	0.042665	0.115968	0.069496	0.062380	1.000000	0.274042
VNG_RS08255	VNG_RS06030	0.499244	0.000000	0.042651	0.115968	0.069485	0.062365	1.000000	0.018541
HVO_RS09780	HVO_RS10065	0.499243	0.000000	0.042637	0.115968	0.069473	0.062350	-1.000000	0.273995
VNG_RS13630	VNG_RS11765	0.499243	0.000000	0.042623	0.115968	0.069461	0.062335	1.000000	0.018530
HVO_RS16385	HVO_RS06535	0.499243	0.000000	0.042609	0.115968	0.069450	0.062320	1.000000	0.273820
VNG_RS13690	VNG_RS11900	0.499243	0.000000	0.042595	0.115968	0.069438	0.062305	1.000000	0.018518
HVO_RS11200	HVO_RS17275	0.499242	0.000000	0.042581	0.115968	0.069426	0.062290	1.000000	0.273775
VNG_RS05860	VNG_RS03395	0.499242	0.000000	0.042567	0.115968	0.069415	0.062275	1.000000	0.018515
HVO_RS10975	HVO_RS10345	0.499242	0.000000	0.042553	0.115968	0.069403	0.062261	1.000000	0.273763
VNG_RS05560	VNG_RS04845	0.499242	0.000000	0.042539	0.115968	0.069391	0.062246	1.000000	0.018514
HVO_RS02645	HVO_RS03340	0.499241	0.000000	0.042525	0.115968	0.069380	0.062231	1.000000	0.273696
VNG_RS11265	VNG_RS02765	0.499241	0.000000	0.042511	0.115968	0.069368	0.062216	1.000000	0.018487
HVO_RS14505	HVO_RS17855	0.499241	0.000000	0.042498	0.115968	0.069357	0.062201	1.000000	0.273582
VNG_RS00100	VNG_RS11535	0.499241	0.000000	0.042484	0.115968	0.069345	0.062186	-1.000000	0.018483
HVO_RS14490	HVO_RS19825	0.499240	0.000000	0.042470	0.115968	0.069333	0.062171	1.000000	0.273426
VNG_RS12480	VNG_RS11535	0.499240	0.000000	0.042456	0.115968	0.069322	0.062156	1.000000	0.018447
HVO_RS05275	HVO_RS08205	0.499240	0.000000	0.042442	0.115968	0.069310	0.062141	-1.000000	0.273257
VNG_RS11990	VNG_RS12465	0.499240	0.000000	0.042428	0.115968	0.069299	0.062127	1.000000	0.018444
HVO_RS02555	HVO_RS02245	0.499240	0.000000	0.042414	0.115968	0.069287	0.062112	1.000000	0.273249
VNG_RS09620	VNG_RS05875	0.499239	1.000000	0.042727	0.116860	0.069815	0.062575	1.000000	0.018436
HVO_RS14970	HVO_RS03020	0.499239	0.000000	0.042713	0.116860	0.069804	0.062560	1.000000	0.273058
VNG_RS12310	VNG_RS00725	0.499239	0.000000	0.042699	0.116860	0.069792	0.062545	1.000000	0.018434
HVO_RS02550	HVO_RS07610	0.499239	0.000000	0.042685	0.116860	0.069780	0.062530	1.000000	0.272917
VNG_RS13175	VNG_RS07155	0.499238	0.000000	0.042671	0.116860	0.069769	0.062515	1.000000	0.018428
HVO_RS19820	HVO_RS01530	0.499238						1.000000	0.272903
VNG_RS06785	VNG_RS07890	0.499238	1.000000	0.042983	0.117752	0.070297	0.062977	1.000000	0.018379
HVO_RS08035	HVO_RS01370	0.499238	0.000000	0.042969	0.117752	0.070285	0.062962	1.000000	0.272793
VNG_RS07075	VNG_RS01270	0.499237	0.000000	0.042955	0.117752	0.070273	0.062947	1.000000	0.018360
HVO_RS05960	HVO_RS11360	0.499237	0.000000	0.042941	0.117752	0.070261	0.062932	-1.000000	0.272777
VNG_RS05685	VNG_RS03395	0.499237	0.000000	0.042927	0.117752	0.070250	0.062917	1.000000	0.018359
HVO_RS01885	HVO_RS01840	0.499237	0.000000	0.042913	0.117752	0.070238	0.062902	1.000000	0.272723
VNG_RS12920	VNG_RS04015	0.499236	0.000000	0.042899	0.117752	0.070226	0.062887	-1.000000	0.018353
HVO_RS07100	HVO_RS19825	0.499236	0.000000	0.042885	0.117752	0.070215	0.062872	1.000000	0.272575
VNG_RS11695	VNG_RS06030	0.499236	0.000000	0.042871	0.117752	0.070203	0.062857	-1.000000	0.018333
HVO_RS04200	HVO_RS03090	0.499236	0.000000	0.042857	0.117752	0.070191	0.062842	1.000000	0.272256
VNG_RS08545	VNG_RS03240	0.499235	0.000000	0.042843	0.117752	0.070180	0.062827	1.000000	0.018323
HVO_RS13835	HVO_RS02585	0.499235	0.000000	0.042829	0.117752	0.070168	0.062812	1.000000	0.272225
VNG_RS11450	VNG_RS03275	0.499235	0.000000	0.042815	0.117752	0.070156	0.062797	-1.000000	0.018320
HVO_RS18610	HVO_RS02300	0.499235	0.000000	0.042802	0.117752	0.070145	0.062782	1.000000	0.272189
VNG_RS12430	VNG_RS03570	0.499234	0.000000	0.042788	0.117752	0.070133	0.062767	1.000000	0.018313
HVO_RS11305	HVO_RS04365	0.499234	0.000000	0.042774	0.117752	0.070121	0.062753	-1.000000	0.272178
VNG_RS00100	VNG_RS03395	0.499234	0.000000	0.042760	0.117752	0.070110	0.062738	1.000000	0.018310
HVO_RS05455	HVO_RS03275	0.499234	0.000000	0.042746	0.117752	0.070098	0.062723	1.000000	0.271959
VNG_RS00215	VNG_RS02845	0.499233	0.000000	0.042732	0.117752	0.070086	0.062708	1.000000	0.018303
HVO_RS03815	HVO_RS02330	0.499233	0.000000	0.042718	0.117752	0.070075	0.062693	1.000000	0.271903
VNG_RS08755	VNG_RS02325	0.499233	0.000000	0.042705	0.117752	0.070063	0.062678	-1.000000	0.018296
HVO_RS14360	HVO_RS01840	0.499233	0.000000	0.042691	0.117752	0.070052	0.062663	1.000000	0.271811
VNG_RS02910	VNG_RS01755	0.499232	0.000000	0.042677	0.117752	0.070040	0.062648	-1.000000	0.018240
HVO_RS07255	HVO_RS00550	0.499232						1.000000	0.271461
VNG_RS05675	VNG_RS07310	0.499232	0.000000	0.042663	0.117752	0.070028	0.062633	-1.000000	0.018240
HVO_RS14725	HVO_RS07065	0.499232	0.000000	0.042649	0.117752	0.070017	0.062619	1.000000	0.271408
VNG_RS11200	VNG_RS03275	0.499231	0.000000	0.042636	0.117752	0.070005	0.062604	1.000000	0.018236
HVO_RS03340	HVO_RS00490	0.499231	0.000000	0.042622	0.117752	0.069994	0.062589	1.000000	0.271339
VNG_RS13680	VNG_RS04015	0.499231	0.000000	0.042608	0.117752	0.069982	0.062574	1.000000	0.018233
HVO_RS01800	HVO_RS03520	0.499231	0.000000	0.042594	0.117752	0.069970	0.062559	1.000000	0.271282
VNG_RS00105	VNG_RS03480	0.499231	0.000000	0.042581	0.117752	0.069959	0.062544	-1.000000	0.018224
HVO_RS06975	HVO_RS16795	0.499230	0.000000	0.042567	0.117752	0.069947	0.062530	1.000000	0.271118
VNG_RS00235	VNG_RS04845	0.499230	0.000000	0.042553	0.117752	0.069936	0.062515	-1.000000	0.018189
HVO_RS12405	HVO_RS03275	0.499230	0.000000	0.042539	0.117752	0.069924	0.062500	1.000000	0.271029
VNG_RS06640	VNG_RS02950	0.499230	0.000000	0.042526	0.117752	0.069913	0.062485	1.000000	0.018187
HVO_RS02120	HVO_RS00550	0.499229	0.000000	0.042512	0.117752	0.069901	0.062470	1.000000	0.271005
VNG_RS11680	VNG_RS05870	0.499229	0.000000	0.042498	0.117752	0.069890	0.062456	-1.000000	0.018180
HVO_RS02150	HVO_RS04530	0.499229	0.000000	0.042485	0.117752	0.069878	0.062441	1.000000	0.270990
VNG_RS11395	VNG_RS04845	0.499229	0.000000	0.042471	0.117752	0.069867	0.062426	1.000000	0.018157
HVO_RS03345	HVO_RS06535	0.499228	0.000000	0.042457	0.117752	0.069855	0.062411	1.000000	0.270855
VNG_RS02995	VNG_RS05640	0.499228	0.000000	0.042444	0.117752	0.069843	0.062397	1.000000	0.018150
HVO_RS07835	HVO_RS17275	0.499228	0.000000	0.042430	0.117752	0.069832	0.062382	1.000000	0.270750
VNG_RS02910	VNG_RS07115	0.499228	0.000000	0.042416	0.117752	0.069820	0.062367	-1.000000	0.018136
HVO_RS03990	HVO_RS01380	0.499227	0.000000	0.042403	0.117752	0.069809	0.062352	1.000000	0.270698
VNG_RS01015	VNG_RS01780	0.499227	0.000000	0.042389	0.117752	0.069797	0.062338	1.000000	0.018128
HVO_RS15205	HVO_RS10070	0.499227	0.000000	0.042376	0.117752	0.069786	0.062323	1.000000	0.270545
VNG_RS12460	VNG_RS08410	0.499227	0.000000	0.042362	0.117752	0.069775	0.062308	1.000000	0.018114
HVO_RS09780	HVO_RS01840	0.499226	0.000000	0.042348	0.117752	0.069763	0.062294	1.000000	0.270492
VNG_RS08735	VNG_RS10335	0.499226	0.000000	0.042335	0.117752	0.069752	0.062279	1.000000	0.018091
HVO_RS00930	HVO_RS00550	0.499226	0.000000	0.042321	0.117752	0.069740	0.062264	1.000000	0.270398
VNG_RS11835	VNG_RS07310	0.499226	0.000000	0.042308	0.117752	0.069729	0.062249	-1.000000	0.018085
HVO_RS20200	HVO_RS05530	0.499225						1.000000	0.270240
VNG_RS06165	VNG_RS10335	0.499225	0.000000	0.042294	0.117752	0.069717	0.062235	1.000000	0.018073
HVO_RS10035	HVO_RS08155	0.499225	0.000000	0.042281	0.117752	0.069706	0.062220	1.000000	0.270224
VNG_RS00765	VNG_RS00145	0.499225	0.000000	0.042267	0.117752	0.069694	0.062205	-1.000000	0.018065
HVO_RS05020	HVO_RS02855	0.499224	0.000000	0.042254	0.117752	0.069683	0.062191	1.000000	0.270167
VNG_RS13285	VNG_RS11535	0.499224	0.000000	0.042240	0.117752	0.069671	0.062176	1.000000	0.018064
HVO_RS08280	HVO_RS04485	0.499224	0.000000	0.042226	0.117752	0.069660	0.062162	1.000000	0.269946
VNG_RS03165	VNG_RS09565	0.499224	0.000000	0.042213	0.117752	0.069649	0.062147	-1.000000	0.018057
HVO_RS12095	HVO_RS04605	0.499223	0.000000	0.042199	0.117752	0.069637	0.062132	1.000000	0.269554
VNG_RS04375	VNG_RS05805	0.499223	0.000000	0.042186	0.117752	0.069626	0.062118	1.000000	0.018056
HVO_RS09460	HVO_RS02040	0.499223	0.000000	0.042173	0.117752	0.069614	0.062103	-1.000000	0.269532
VNG_RS01810	VNG_RS08510	0.499223	0.000000	0.042159	0.117752	0.069603	0.062088	1.000000	0.018026
HVO_RS07335	HVO_RS11235	0.499222	0.000000	0.042146	0.117752	0.069592	0.062074	-1.000000	0.269477
VNG_RS13290	VNG_RS02325	0.499222	0.000000	0.042132	0.117752	0.069580	0.062059	-1.000000	0.017991
HVO_RS07710	HVO_RS20050	0.499222	0.000000	0.042119	0.117752	0.069569	0.062045	1.000000	0.269441
VNG_RS01140	VNG_RS03245	0.499222	0.000000	0.042105	0.117752	0.069557	0.062030	-1.000000	0.017986
HVO_RS10470	HVO_RS03275	0.499221	0.000000	0.042092	0.117752	0.069546	0.062016	-1.000000	0.269416
VNG_RS03200	VNG_RS00725	0.499221	0.000000	0.042078	0.117752	0.069535	0.062001	-1.000000	0.017973
HVO_RS14300	HVO_RS11545	0.499221	0.000000	0.042065	0.117752	0.069523	0.061986	1.000000	0.269343
VNG_RS13295	VNG_RS08180	0.499221	0.000000	0.042052	0.117752	0.069512	0.061972	1.000000	0.017967
HVO_RS15865	HVO_RS07185	0.499221	0.000000	0.042038	0.117752	0.069501	0.061957	1.000000	0.269293
VNG_RS01345	VNG_RS07155	0.499220	0.000000	0.042025	0.117752	0.069489	0.061943	-1.000000	0.017953
HVO_RS10265	HVO_RS09330	0.499220	0.000000	0.042011	0.117752	0.069478	0.061928	1.000000	0.269276
VNG_RS08690	VNG_RS02845	0.499220	0.000000	0.041998	0.117752	0.069467	0.061914	1.000000	0.017929
HVO_RS19415	HVO_RS01750	0.499220						1.000000	0.269170
VNG_RS12670	VNG_RS08410	0.499219	0.000000	0.041985	0.117752	0.069455	0.061899	1.000000	0.017914
HVO_RS15920	HVO_RS08630	0.499219	0.000000	0.041971	0.117752	0.069444	0.061885	1.000000	0.269146
VNG_RS05535	VNG_RS05475	0.499219	0.000000	0.041958	0.117752	0.069433	0.061870	1.000000	0.017913
HVO_RS15725	HVO_RS04605	0.499219	0.000000	0.041945	0.117752	0.069421	0.061856	-1.000000	0.269142
VNG_RS13595	VNG_RS07385	0.499218	0.000000	0.041931	0.117752	0.069410	0.061841	-1.000000	0.017911
HVO_RS03965	HVO_RS08400	0.499218	0.000000	0.041918	0.117752	0.069399	0.061827	-1.000000	0.269003
VNG_RS12325	VNG_RS02575	0.499218	0.000000	0.041905	0.117752	0.069387	0.061812	-1.000000	0.017910
HVO_RS04480	HVO_RS05530	0.499218	0.000000	0.041891	0.117752	0.069376	0.061798	1.000000	0.268816
VNG_RS07725	VNG_RS08245	0.499217	0.000000	0.041878	0.117752	0.069365	0.061783	-1.000000	0.017908
HVO_RS09240	HVO_RS01750	0.499217	0.000000	0.041865	0.117752	0.069354	0.061769	1.000000	0.268655
VNG_RS11635	VNG_RS03335	0.499217	0.000000	0.041852	0.117752	0.069342	0.061754	1.000000	0.017896
HVO_RS10720	HVO_RS04605	0.499217	0.000000	0.041838	0.117752	0.069331	0.061740	1.000000	0.268617
VNG_RS02835	VNG_RS02765	0.499216	0.000000	0.041825	0.117752	0.069320	0.061726	1.000000	0.017894
HVO_RS13155	HVO_RS09745	0.499216	0.000000	0.041812	0.117752	0.069309	0.061711	1.000000	0.268433
VNG_RS12315	VNG_RS08840	0.499216	0.000000	0.041799	0.117752	0.069297	0.061697	1.000000	0.017891
HVO_RS00005	HVO_RS18425	0.499216	0.000000	0.041785	0.117752	0.069286	0.061682	1.000000	0.268210
VNG_RS08035	VNG_RS09685	0.499215	0.000000	0.041772	0.117752	0.069275	0.061668	-1.000000	0.017890
HVO_RS10255	HVO_RS14635	0.499215	0.000000	0.041759	0.117752	0.069264	0.061653	1.000000	0.267991
VNG_RS12270	VNG_RS02975	0.499215	0.000000	0.041746	0.117752	0.069252	0.061639	1.000000	0.017865
HVO_RS05860	HVO_RS03020	0.499215	0.000000	0.041733	0.117752	0.069241	0.061625	1.000000	0.267949
VNG_RS08565	VNG_RS03875	0.499214	0.000000	0.041719	0.117752	0.069230	0.061610	1.000000	0.017836
HVO_RS11610	HVO_RS15335	0.499214	0.000000	0.041706	0.117752	0.069219	0.061596	-1.000000	0.267922
VNG_RS11755	VNG_RS05870	0.499214	0.000000	0.041693	0.117752	0.069207	0.061582	1.000000	0.017824
HVO_RS00780	HVO_RS05475	0.499214	0.000000	0.041680	0.117752	0.069196	0.061567	-1.000000	0.267795
VNG_RS04790	VNG_RS05270	0.499213	0.000000	0.041667	0.117752	0.069185	0.061553	1.000000	0.017768
HVO_RS02810	HVO_RS05530	0.499213	0.000000	0.041654	0.117752	0.069174	0.061538	1.000000	0.267750
VNG_RS06505	VNG_RS07310	0.499213	0.000000	0.041640	0.117752	0.069163	0.061524	-1.000000	0.017760
HVO_RS16490	HVO_RS16360	0.499213	0.000000	0.041627	0.117752	0.069151	0.061510	1.000000	0.267748
VNG_RS13180	VNG_RS08105	0.499212	0.000000	0.041614	0.117752	0.069140	0.061495	-1.000000	0.017752
HVO_RS03905	HVO_RS08515	0.499212	0.000000	0.041601	0.117752	0.069129	0.061481	1.000000	0.267650
VNG_RS09750	VNG_RS05785	0.499212	0.000000	0.041588	0.117752	0.069118	0.061467	1.000000	0.017729
HVO_RS11850	HVO_RS16010	0.499212	0.000000	0.041575	0.117752	0.069107	0.061453	-1.000000	0.267585
VNG_RS07535	VNG_RS03480	0.499212	0.000000	0.041562	0.117752	0.069096	0.061438	1.000000	0.017723
HVO_RS12120	HVO_RS19425	0.499211	0.000000	0.041549	0.117752	0.069085	0.061424	-1.000000	0.267581
VNG_RS12600	VNG_RS05555	0.499211	0.000000	0.041536	0.117752	0.069073	0.061410	1.000000	0.017692
HVO_RS18320	HVO_RS15835	0.499211	0.000000	0.041522	0.117752	0.069062	0.061395	1.000000	0.267547
VNG_RS00715	VNG_RS05785	0.499211	0.000000	0.041509	0.117752	0.069051	0.061381	-1.000000	0.017690
HVO_RS06430	HVO_RS03390	0.499210	0.000000	0.041496	0.117752	0.069040	0.061367	1.000000	0.267444
VNG_RS00590	VNG_RS02325	0.499210	0.000000	0.041483	0.117752	0.069029	0.061353	-1.000000	0.017682
HVO_RS10895	HVO_RS06330	0.499210	0.000000	0.041470	0.117752	0.069018	0.061338	-1.000000	0.267387
VNG_RS13595	VNG_RS11050	0.499210	0.000000	0.041457	0.117752	0.069007	0.061324	1.000000	0.017667
HVO_RS09190	HVO_RS05530	0.499209	0.000000	0.041444	0.117752	0.068995	0.061310	1.000000	0.267149
VNG_RS07675	VNG_RS04015	0.499209	0.000000	0.041431	0.117752	0.068984	0.061296	1.000000	0.017615
HVO_RS01960	HVO_RS19470	0.499209	0.000000	0.041418	0.117752	0.068973	0.061281	1.000000	0.266990
VNG_RS05135	VNG_RS01780	0.499209	0.000000	0.041405	0.117752	0.068962	0.061267	-1.000000	0.017609
HVO_RS16310	HVO_RS02040	0.499208	0.000000	0.041392	0.117752	0.068951	0.061253	-1.000000	0.266966
VNG_RS11435	VNG_RS08885	0.499208	0.000000	0.041379	0.117752	0.068940	0.061239	-1.000000	0.017596
HVO_RS16390	HVO_RS12700	0.499208	0.000000	0.041366	0.117752	0.068929	0.061224	-1.000000	0.266831
VNG_RS13310	VNG_RS04845	0.499208	0.000000	0.041353	0.117752	0.068918	0.061210	1.000000	0.017596
HVO_RS13005	HVO_RS04605	0.499207	0.000000	0.041340	0.117752	0.068907	0.061196	-1.000000	0.266764
VNG_RS07650	VNG_RS02760	0.499207	0.000000	0.041327	0.117752	0.068896	0.061182	-1.000000	0.017593
HVO_RS01510	HVO_RS02330	0.499207	0.000000	0.041315	0.117752	0.068885	0.061168	1.000000	0.266709
VNG_RS12575	VNG_RS08510	0.499207	0.000000	0.041302	0.117752	0.068874	0.061154	-1.000000	0.017591
HVO_RS19085	HVO_RS17835	0.499206	0.000000	0.041289	0.117752	0.068863	0.061139	1.000000	0.266624
VNG_RS10490	VNG_RS00150	0.499206	0.000000	0.041276	0.117752	0.068851	0.061125	-1.000000	0.017589
HVO_RS15215	HVO_RS03390	0.499206	0.000000	0.041263	0.117752	0.068840	0.061111	-1.000000	0.266612
VNG_RS07545	VNG_RS09685	0.499206	0.000000	0.041250	0.117752	0.068829	0.061097	-1.000000	0.017581
HVO_RS17690	HVO_RS10815	0.499205	0.000000	0.041237	0.117752	0.068818	0.061083	1.000000	0.266491
VNG_RS08925	VNG_RS02000	0.499205	0.000000	0.041224	0.117752	0.068807	0.061069	-1.000000	0.017554
HVO_RS11125	HVO_RS03340	0.499205	0.000000	0.041211	0.117752	0.068796	0.061055	1.000000	0.266440
VNG_RS09245	VNG_RS02585	0.499205	0.000000	0.041199	0.117752	0.068785	0.061040	1.000000	0.017552
HVO_RS15235	HVO_RS09935	0.499204	0.000000	0.041186	0.117752	0.068774	0.061026	1.000000	0.266382
VNG_RS00045	VNG_RS01165	0.499204	0.000000	0.041173	0.117752	0.068763	0.061012	-1.000000	0.017545
HVO_RS01515	HVO_RS01530	0.499204	0.000000	0.041160	0.117752	0.068752	0.060998	1.000000	0.266282
VNG_RS11135	VNG_RS00795	0.499204	0.000000	0.041147	0.117752	0.068741	0.060984	-1.000000	0.017538
HVO_RS10730	HVO_RS02615	0.499203	0.000000	0.041134	0.117752	0.068730	0.060970	1.000000	0.266275
VNG_RS01350	VNG_RS05030	0.499203	0.000000	0.041121	0.117752	0.068719	0.060956	1.000000	0.017500
HVO_RS16225	HVO_RS19825	0.499203	0.000000	0.041109	0.117752	0.068708	0.060942	1.000000	0.266232
VNG_RS00590	VNG_RS04845	0.499203	0.000000	0.041096	0.117752	0.068697	0.060928	1.000000	0.017499
HVO_RS19365	HVO_RS02040	0.499203	0.000000	0.041083	0.117752	0.068686	0.060914	1.000000	0.265813
VNG_RS11450	VNG_RS03010	0.499202	0.000000	0.041070	0.117752	0.068675	0.060900	1.000000	0.017445
HVO_RS18635	HVO_RS18660	0.499202	0.000000	0.041058	0.117752	0.068665	0.060886	-1.000000	0.265772
VNG_RS00880	VNG_RS02325	0.499202	0.000000	0.041045	0.117752	0.068654	0.060872	1.000000	0.017440
HVO_RS02790	HVO_RS06535	0.499202	0.000000	0.041032	0.117752	0.068643	0.060858	1.000000	0.265766
VNG_RS08455	VNG_RS05785	0.499201	0.000000	0.041019	0.117752	0.068632	0.060844	-1.000000	0.017399
HVO_RS09630	HVO_RS17275	0.499201	0.000000	0.041007	0.117752	0.068621	0.060829	1.000000	0.265466
VNG_RS03780	VNG_RS11895	0.499201	0.000000	0.040994	0.117752	0.068610	0.060815	1.000000	0.017381
HVO_RS12515	HVO_RS05475	0.499201	0.000000	0.040981	0.117752	0.068599	0.060801	-1.000000	0.265444
VNG_RS05160	VNG_RS00795	0.499200	0.000000	0.040968	0.117752	0.068588	0.060787	-1.000000	0.017379
