target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
VNG_RS09675	VNG_RS01005	0.994098						0	-1.000000	0.055545
VNG_RS03535	VNG_RS07310	0.994090						0	1.000000	0.055538
VNG_RS00880	VNG_RS10085	0.994083						0	-1.000000	0.055495
VNG_RS02945	VNG_RS07040	0.994075						0	1.000000	0.055448
VNG_RS07825	VNG_RS01795	0.994067						0	-1.000000	0.055392
VNG_RS13520	VNG_RS08410	0.994060						0	-1.000000	0.055391
VNG_RS04585	VNG_RS00590	0.994052						0	1.000000	0.055354
VNG_RS12860	VNG_RS00640	0.994045						0	1.000000	0.055349
VNG_RS12725	VNG_RS02765	0.994037						0	1.000000	0.055297
VNG_RS11550	VNG_RS05640	0.994030						0	1.000000	0.055294
VNG_RS01810	VNG_RS00145	0.994022						0	1.000000	0.055266
VNG_RS11220	VNG_RS00150	0.994015						0	1.000000	0.055263
VNG_RS13265	VNG_RS12310	0.994007						0	1.000000	0.055008
VNG_RS12285	VNG_RS03480	0.994000						0	-1.000000	0.054969
VNG_RS01875	VNG_RS12485	0.993992						0	-1.000000	0.054914
VNG_RS02005	VNG_RS02065	0.993985						1	1.000000	0.054897
VNG_RS06815	VNG_RS03570	0.993977						0	1.000000	0.054870
VNG_RS11215	VNG_RS07385	0.993969						0	1.000000	0.054767
VNG_RS02965	VNG_RS09875	0.993962						0	-1.000000	0.054753
VNG_RS12310	VNG_RS02585	0.993954						0	1.000000	0.054702
VNG_RS06835	VNG_RS06890	0.993947						0	1.000000	0.054670
VNG_RS02615	VNG_RS01035	0.993939						0	1.000000	0.054670
VNG_RS06935	VNG_RS05785	0.993932						0	1.000000	0.054630
VNG_RS03955	VNG_RS01270	0.993924						0	1.000000	0.054614
VNG_RS00315	VNG_RS02000	0.993917						0	1.000000	0.054593
VNG_RS03985	VNG_RS00605	0.993909						0	1.000000	0.054553
VNG_RS10060	VNG_RS05825	0.993902						0	-1.000000	0.054536
VNG_RS07130	VNG_RS05475	0.993894						0	1.000000	0.054529
VNG_RS09000	VNG_RS00395	0.993887						0	-1.000000	0.054528
VNG_RS02440	VNG_RS07470	0.993879						0	1.000000	0.054504
VNG_RS04750	VNG_RS04180	0.993871						0	-1.000000	0.054503
VNG_RS04585	VNG_RS05700	0.993864						1	1.000000	0.054454
VNG_RS08685	VNG_RS05475	0.993856						0	1.000000	0.054441
VNG_RS04115	VNG_RS08510	0.993849						0	1.000000	0.054403
VNG_RS07545	VNG_RS03875	0.993841						0	1.000000	0.054355
VNG_RS00215	VNG_RS05785	0.993834						0	-1.000000	0.054313
VNG_RS04895	VNG_RS05455	0.993826						0	1.000000	0.054306
VNG_RS00045	VNG_RS00640	0.993819						0	1.000000	0.054250
VNG_RS00085	VNG_RS01835	0.993811						0	1.000000	0.054238
VNG_RS02385	VNG_RS03245	0.993804						0	1.000000	0.054209
VNG_RS10045	VNG_RS06275	0.993796						0	1.000000	0.054186
VNG_RS05165	VNG_RS06275	0.993789						0	-1.000000	0.054179
VNG_RS08250	VNG_RS07145	0.993781						0	-1.000000	0.054134
VNG_RS00410	VNG_RS11535	0.993773						0	1.000000	0.054071
VNG_RS06505	VNG_RS05395	0.993766						0	-1.000000	0.054025
VNG_RS12545	VNG_RS08245	0.993758						0	-1.000000	0.054019
VNG_RS02360	VNG_RS07385	0.993751						0	1.000000	0.053991
VNG_RS03195	VNG_RS11535	0.993743						0	1.000000	0.053954
VNG_RS03970	VNG_RS02975	0.993736						0	-1.000000	0.053879
VNG_RS03315	VNG_RS07420	0.993728						0	1.000000	0.053875
VNG_RS09230	VNG_RS00605	0.993721						0	1.000000	0.053875
VNG_RS07285	VNG_RS00150	0.993713						0	-1.000000	0.053847
VNG_RS04895	VNG_RS01250	0.993706						0	1.000000	0.053825
VNG_RS09435	VNG_RS07420	0.993698						0	1.000000	0.053790
VNG_RS06740	VNG_RS00640	0.993691						0	-1.000000	0.053788
VNG_RS02345	VNG_RS07310	0.993683						0	1.000000	0.053779
VNG_RS12860	VNG_RS05870	0.993675						0	-1.000000	0.053776
VNG_RS00255	VNG_RS06270	0.993668						0	-1.000000	0.053672
VNG_RS08490	VNG_RS09565	0.993660						0	-1.000000	0.053615
VNG_RS01490	VNG_RS11535	0.993653						0	-1.000000	0.053558
VNG_RS02615	VNG_RS02575	0.993645						1	1.000000	0.053551
VNG_RS12350	VNG_RS01755	0.993638						0	1.000000	0.053531
VNG_RS03055	VNG_RS00725	0.993630						0	1.000000	0.053524
VNG_RS11770	VNG_RS02325	0.993623						0	1.000000	0.053463
VNG_RS12535	VNG_RS00640	0.993615						0	-1.000000	0.053439
VNG_RS10215	VNG_RS11050	0.993608						0	1.000000	0.053439
VNG_RS12580	VNG_RS02845	0.993600						0	-1.000000	0.053335
VNG_RS05535	VNG_RS08410	0.993593						0	-1.000000	0.053287
VNG_RS07355	VNG_RS11535	0.993585						0	1.000000	0.053255
VNG_RS10060	VNG_RS02325	0.993577						0	-1.000000	0.053194
VNG_RS13225	VNG_RS11640	0.993570						0	-1.000000	0.053167
VNG_RS11440	VNG_RS11535	0.993562						0	-1.000000	0.053165
VNG_RS11565	VNG_RS06030	0.993555						0	1.000000	0.053155
VNG_RS04270	VNG_RS07145	0.993547						0	-1.000000	0.053147
VNG_RS13555	VNG_RS07155	0.993540						0	1.000000	0.053105
VNG_RS08690	VNG_RS04015	0.993532						0	1.000000	0.053091
VNG_RS03940	VNG_RS01465	0.993525						0	-1.000000	0.053087
VNG_RS07825	VNG_RS10335	0.993517						0	1.000000	0.053083
VNG_RS07000	VNG_RS06275	0.993510						0	-1.000000	0.053078
VNG_RS12630	VNG_RS05395	0.993502						0	-1.000000	0.052907
VNG_RS11385	VNG_RS00660	0.993495						0	1.000000	0.052594
VNG_RS05015	VNG_RS07155	0.993487						0	1.000000	0.052588
VNG_RS00290	VNG_RS06275	0.993479						0	-1.000000	0.052525
VNG_RS07130	VNG_RS11535	0.993472						0	1.000000	0.052512
VNG_RS13600	VNG_RS05805	0.993464						0	1.000000	0.052448
VNG_RS03165	VNG_RS00275	0.993457						0	1.000000	0.052447
VNG_RS01825	VNG_RS10285	0.993449						0	1.000000	0.052416
VNG_RS08285	VNG_RS09565	0.993442						0	-1.000000	0.052283
VNG_RS04890	VNG_RS02845	0.993434						0	1.000000	0.052159
VNG_RS02395	VNG_RS11895	0.993427						0	1.000000	0.052151
VNG_RS13335	VNG_RS11535	0.993419						0	1.000000	0.052122
VNG_RS12790	VNG_RS00640	0.993412						0	-1.000000	0.052113
VNG_RS08630	VNG_RS08105	0.993404						1	1.000000	0.052073
VNG_RS09175	VNG_RS01050	0.993397						0	1.000000	0.052049
VNG_RS06960	VNG_RS01755	0.993389						0	1.000000	0.052022
VNG_RS06910	VNG_RS00395	0.993381						0	1.000000	0.052015
VNG_RS13260	VNG_RS01465	0.993374						0	-1.000000	0.051980
VNG_RS11720	VNG_RS07310	0.993366						0	-1.000000	0.051804
VNG_RS13185	VNG_RS06890	0.993359						0	1.000000	0.051795
VNG_RS01495	VNG_RS10085	0.993351						0	1.000000	0.051616
VNG_RS11315	VNG_RS09565	0.993344						0	-1.000000	0.051608
VNG_RS11405	VNG_RS03395	0.993336						0	-1.000000	0.051550
VNG_RS12820	VNG_RS00150	0.993329						0	1.000000	0.051505
VNG_RS09225	VNG_RS09685	0.993321						1	1.000000	0.051456
VNG_RS04750	VNG_RS11535	0.993314						0	-1.000000	0.051410
VNG_RS05445	VNG_RS07385	0.993306						0	-1.000000	0.051406
VNG_RS12820	VNG_RS04180	0.993299						0	1.000000	0.051358
VNG_RS09000	VNG_RS08105	0.993291						0	1.000000	0.051321
VNG_RS00870	VNG_RS08885	0.993283						0	-1.000000	0.051286
VNG_RS08945	VNG_RS07420	0.993276						0	1.000000	0.051227
VNG_RS05410	VNG_RS02325	0.993268						0	1.000000	0.051095
VNG_RS03855	VNG_RS05800	0.993261						0	1.000000	0.051083
VNG_RS00635	VNG_RS10285	0.993253						0	-1.000000	0.050993
VNG_RS05560	VNG_RS00795	0.993246						0	1.000000	0.050980
VNG_RS12285	VNG_RS12465	0.993238						0	1.000000	0.050934
VNG_RS00255	VNG_RS07385	0.993231						0	1.000000	0.050916
VNG_RS06830	VNG_RS08745	0.993223						0	-1.000000	0.050865
VNG_RS06430	VNG_RS01250	0.993216						0	-1.000000	0.050842
VNG_RS08850	VNG_RS07145	0.993208						0	-1.000000	0.050796
VNG_RS01825	VNG_RS00640	0.993201						0	1.000000	0.050757
VNG_RS13295	VNG_RS05030	0.993193						0	1.000000	0.050679
VNG_RS05690	VNG_RS05365	0.993185						0	1.000000	0.050616
VNG_RS11840	VNG_RS03570	0.993178						0	1.000000	0.050606
VNG_RS06800	VNG_RS05030	0.993170						0	-1.000000	0.050451
VNG_RS13255	VNG_RS03395	0.993163						0	1.000000	0.050443
VNG_RS00150	VNG_RS05030	0.993155						0	1.000000	0.050431
VNG_RS02755	VNG_RS00725	0.993148						0	1.000000	0.050424
VNG_RS07025	VNG_RS08840	0.993140						0	-1.000000	0.050416
VNG_RS01490	VNG_RS04015	0.993133						0	1.000000	0.050380
VNG_RS01825	VNG_RS03010	0.993125						0	1.000000	0.050357
VNG_RS08485	VNG_RS10370	0.993118						0	-1.000000	0.050334
VNG_RS06290	VNG_RS00150	0.993110						0	-1.000000	0.050191
VNG_RS04080	VNG_RS09875	0.993103						0	1.000000	0.050100
VNG_RS09230	VNG_RS01795	0.993095						0	1.000000	0.050041
VNG_RS11990	VNG_RS05700	0.993087						0	1.000000	0.050036
VNG_RS11380	VNG_RS07310	0.993080						0	-1.000000	0.050029
VNG_RS13250	VNG_RS07310	0.993072						0	1.000000	0.050024
VNG_RS06730	VNG_RS02845	0.993065						0	1.000000	0.049913
VNG_RS01350	VNG_RS05640	0.993057						0	1.000000	0.049873
VNG_RS12315	VNG_RS02575	0.993050						0	-1.000000	0.049865
VNG_RS13250	VNG_RS11535	0.993042						0	1.000000	0.049833
VNG_RS03565	VNG_RS00660	0.993035						1	1.000000	0.049815
VNG_RS05145	VNG_RS00145	0.993027						0	1.000000	0.049745
VNG_RS10030	VNG_RS02845	0.993020						0	1.000000	0.049736
VNG_RS06230	VNG_RS10085	0.993012						0	1.000000	0.049715
VNG_RS11440	VNG_RS05270	0.993005						0	1.000000	0.049679
VNG_RS12210	VNG_RS04845	0.992997						0	-1.000000	0.049619
VNG_RS05560	VNG_RS07310	0.992989						0	1.000000	0.049612
VNG_RS11265	VNG_RS10335	0.992982						0	1.000000	0.049437
VNG_RS08830	VNG_RS02760	0.992974						0	-1.000000	0.049404
VNG_RS13700	VNG_RS00660	0.992967						0	-1.000000	0.049347
VNG_RS09855	VNG_RS05395	0.992959						0	1.000000	0.049338
VNG_RS03685	VNG_RS11050	0.992952						0	-1.000000	0.049323
VNG_RS02005	VNG_RS03275	0.992944						0	-1.000000	0.049321
VNG_RS11475	VNG_RS05640	0.992937						0	-1.000000	0.049305
VNG_RS03055	VNG_RS05365	0.992929						0	1.000000	0.049286
VNG_RS13560	VNG_RS11535	0.992922						0	1.000000	0.049257
VNG_RS12475	VNG_RS12465	0.992914						0	1.000000	0.049205
VNG_RS11180	VNG_RS08410	0.992907						0	-1.000000	0.049196
VNG_RS01810	VNG_RS05555	0.992899						0	-1.000000	0.049155
VNG_RS07075	VNG_RS01520	0.992891						0	-1.000000	0.049118
VNG_RS11330	VNG_RS03570	0.992884						0	1.000000	0.049111
VNG_RS13310	VNG_RS03010	0.992876						0	-1.000000	0.049110
VNG_RS13285	VNG_RS02760	0.992869						0	1.000000	0.049082
VNG_RS09085	VNG_RS00640	0.992861						0	-1.000000	0.049059
VNG_RS06800	VNG_RS05805	0.992854						0	-1.000000	0.049046
VNG_RS11770	VNG_RS00150	0.992846						0	1.000000	0.049012
VNG_RS11090	VNG_RS00150	0.992839						0	1.000000	0.048976
VNG_RS02005	VNG_RS04180	0.992831						0	-1.000000	0.048966
VNG_RS03975	VNG_RS05430	0.992824						0	1.000000	0.048950
VNG_RS11145	VNG_RS02325	0.992816						0	1.000000	0.048932
VNG_RS01605	VNG_RS04280	0.992809						0	1.000000	0.048825
VNG_RS09120	VNG_RS01795	0.992801						0	1.000000	0.048732
VNG_RS04620	VNG_RS03245	0.992793						0	1.000000	0.048650
VNG_RS06820	VNG_RS01165	0.992786						0	-1.000000	0.048571
VNG_RS10050	VNG_RS07040	0.992778						0	1.000000	0.048404
VNG_RS02345	VNG_RS07385	0.992771						0	-1.000000	0.048384
VNG_RS02755	VNG_RS06275	0.992763						0	1.000000	0.048359
VNG_RS09000	VNG_RS09875	0.992756						0	1.000000	0.048268
VNG_RS00485	VNG_RS03395	0.992748						0	1.000000	0.048198
VNG_RS11390	VNG_RS08840	0.992741						0	1.000000	0.048164
VNG_RS10405	VNG_RS04760	0.992733						0	1.000000	0.048118
VNG_RS11185	VNG_RS00640	0.992726						0	1.000000	0.048039
VNG_RS02755	VNG_RS02575	0.992718						0	1.000000	0.047993
VNG_RS13485	VNG_RS11535	0.992711						0	1.000000	0.047969
VNG_RS07690	VNG_RS03395	0.992703						0	1.000000	0.047904
VNG_RS13220	VNG_RS07890	0.992695						0	-1.000000	0.047893
VNG_RS06230	VNG_RS04180	0.992688						0	-1.000000	0.047868
VNG_RS00090	VNG_RS02845	0.992680						0	1.000000	0.047866
VNG_RS00585	VNG_RS06030	0.992673						0	1.000000	0.047793
VNG_RS01805	VNG_RS08410	0.992665						0	1.000000	0.047748
VNG_RS04915	VNG_RS08510	0.992658						0	-1.000000	0.047733
VNG_RS05360	VNG_RS07155	0.992650						0	-1.000000	0.047727
VNG_RS12790	VNG_RS11050	0.992643						0	1.000000	0.047719
VNG_RS09765	VNG_RS04845	0.992635						0	1.000000	0.047682
VNG_RS13355	VNG_RS09875	0.992628						0	-1.000000	0.047623
VNG_RS13545	VNG_RS11385	0.992620						0	1.000000	0.047613
VNG_RS08545	VNG_RS03245	0.992613						0	1.000000	0.047601
VNG_RS13225	VNG_RS00275	0.992605						0	1.000000	0.047581
VNG_RS13385	VNG_RS11050	0.992597						0	1.000000	0.047547
VNG_RS08945	VNG_RS07155	0.992590						0	1.000000	0.047521
VNG_RS06585	VNG_RS01465	0.992582						1	1.000000	0.047465
VNG_RS08545	VNG_RS01795	0.992575						0	1.000000	0.047391
VNG_RS03055	VNG_RS07825	0.992567						0	1.000000	0.047307
VNG_RS11845	VNG_RS00660	0.992560						0	-1.000000	0.047297
VNG_RS11725	VNG_RS07385	0.992552						0	1.000000	0.047294
VNG_RS11330	VNG_RS02095	0.992545						0	1.000000	0.047285
VNG_RS08810	VNG_RS00590	0.992537						0	1.000000	0.047274
VNG_RS04690	VNG_RS05800	0.992530						0	1.000000	0.047269
VNG_RS10010	VNG_RS09565	0.992522						0	1.000000	0.047253
VNG_RS04145	VNG_RS05785	0.992515						0	-1.000000	0.047218
VNG_RS11440	VNG_RS05395	0.992507						0	-1.000000	0.047210
VNG_RS03540	VNG_RS07155	0.992499						0	1.000000	0.047204
VNG_RS04375	VNG_RS06275	0.992492						0	-1.000000	0.047191
VNG_RS02005	VNG_RS05805	0.992484						0	-1.000000	0.047142
VNG_RS02385	VNG_RS05800	0.992477						0	1.000000	0.047092
VNG_RS00405	VNG_RS03245	0.992469						0	1.000000	0.047075
VNG_RS06090	VNG_RS04180	0.992462						0	1.000000	0.047058
VNG_RS11255	VNG_RS08840	0.992454						0	1.000000	0.047036
VNG_RS13355	VNG_RS12735	0.992447						0	1.000000	0.047034
VNG_RS01830	VNG_RS07890	0.992439						0	1.000000	0.047022
VNG_RS01140	VNG_RS01465	0.992432						0	1.000000	0.046974
VNG_RS12580	VNG_RS07310	0.992424						0	1.000000	0.046901
VNG_RS11150	VNG_RS02845	0.992417						0	-1.000000	0.046900
VNG_RS01015	VNG_RS10335	0.992409						0	-1.000000	0.046874
VNG_RS08735	VNG_RS02575	0.992401						0	-1.000000	0.046870
VNG_RS06410	VNG_RS07145	0.992394						0	-1.000000	0.046832
VNG_RS08115	VNG_RS00640	0.992386						0	-1.000000	0.046818
VNG_RS07445	VNG_RS04015	0.992379						0	-1.000000	0.046774
VNG_RS05175	VNG_RS03395	0.992371						0	1.000000	0.046706
VNG_RS12275	VNG_RS00590	0.992364						0	-1.000000	0.046688
VNG_RS09525	VNG_RS08180	0.992356						0	-1.000000	0.046658
VNG_RS11530	VNG_RS11050	0.992349						0	1.000000	0.046562
VNG_RS13195	VNG_RS04015	0.992341						0	1.000000	0.046493
VNG_RS02805	VNG_RS05700	0.992334						1	1.000000	0.046476
VNG_RS00925	VNG_RS02765	0.992326						0	1.000000	0.046444
VNG_RS02430	VNG_RS00640	0.992319						0	1.000000	0.046427
VNG_RS07250	VNG_RS09550	0.992311						0	-1.000000	0.046367
VNG_RS12370	VNG_RS02585	0.992303						0	-1.000000	0.046285
VNG_RS00410	VNG_RS02325	0.992296						0	-1.000000	0.046264
VNG_RS11435	VNG_RS01050	0.992288						0	-1.000000	0.046244
VNG_RS07545	VNG_RS07155	0.992281						0	-1.000000	0.046221
VNG_RS03175	VNG_RS05870	0.992273						0	-1.000000	0.046208
VNG_RS01110	VNG_RS06275	0.992266						0	-1.000000	0.046137
VNG_RS06430	VNG_RS11535	0.992258						0	-1.000000	0.046102
VNG_RS04915	VNG_RS05270	0.992251						0	1.000000	0.046071
VNG_RS08810	VNG_RS01795	0.992243						0	1.000000	0.046040
VNG_RS02835	VNG_RS05030	0.992236						0	1.000000	0.046017
VNG_RS07255	VNG_RS10085	0.992228						0	-1.000000	0.045984
VNG_RS08485	VNG_RS08410	0.992221						0	1.000000	0.045871
VNG_RS05515	VNG_RS05700	0.992213						0	-1.000000	0.045807
VNG_RS02880	VNG_RS10490	0.992205						0	1.000000	0.045757
VNG_RS06410	VNG_RS08745	0.992198						0	-1.000000	0.045739
VNG_RS05685	VNG_RS08510	0.992190						0	1.000000	0.045715
VNG_RS00470	VNG_RS00150	0.992183						0	1.000000	0.045670
VNG_RS00115	VNG_RS08410	0.992175						0	-1.000000	0.045656
VNG_RS06730	VNG_RS00150	0.992168						0	1.000000	0.045616
VNG_RS12465	VNG_RS05785	0.992160						0	-1.000000	0.045545
VNG_RS11340	VNG_RS07385	0.992153						0	-1.000000	0.045542
VNG_RS05960	VNG_RS05805	0.992145						0	1.000000	0.045504
VNG_RS04915	VNG_RS02975	0.992138						0	-1.000000	0.045493
VNG_RS03865	VNG_RS07155	0.992130						0	1.000000	0.045424
VNG_RS11530	VNG_RS05785	0.992123						0	1.000000	0.045352
VNG_RS02965	VNG_RS10335	0.992115						0	1.000000	0.045313
VNG_RS01230	VNG_RS07115	0.992107						0	-1.000000	0.045302
VNG_RS11145	VNG_RS03275	0.992100						0	1.000000	0.045286
VNG_RS08380	VNG_RS00150	0.992092						0	-1.000000	0.045247
VNG_RS10045	VNG_RS01005	0.992085						0	-1.000000	0.045246
VNG_RS11800	VNG_RS05030	0.992077						0	-1.000000	0.045217
VNG_RS13700	VNG_RS03275	0.992070						0	1.000000	0.045170
VNG_RS05445	VNG_RS08410	0.992062						0	1.000000	0.045159
VNG_RS01060	VNG_RS07825	0.992055						0	-1.000000	0.045156
VNG_RS10290	VNG_RS05785	0.992047						0	1.000000	0.045152
VNG_RS13495	VNG_RS10285	0.992040						0	-1.000000	0.045135
VNG_RS04145	VNG_RS10085	0.992032						0	-1.000000	0.045108
VNG_RS08535	VNG_RS01005	0.992025						0	-1.000000	0.045082
VNG_RS05410	VNG_RS00640	0.992017						0	1.000000	0.045065
VNG_RS05790	VNG_RS04845	0.992009						0	-1.000000	0.045063
VNG_RS05610	VNG_RS07890	0.992002						1	1.000000	0.045046
VNG_RS11245	VNG_RS04015	0.991994						0	1.000000	0.044996
VNG_RS08765	VNG_RS05785	0.991987						0	1.000000	0.044953
VNG_RS11860	VNG_RS04845	0.991979						0	1.000000	0.044949
VNG_RS11365	VNG_RS05365	0.991972						0	-1.000000	0.044936
VNG_RS09225	VNG_RS05395	0.991964						1	1.000000	0.044822
VNG_RS03870	VNG_RS05700	0.991957						1	1.000000	0.044811
VNG_RS05140	VNG_RS00275	0.991949						0	1.000000	0.044776
VNG_RS05845	VNG_RS00795	0.991942						0	1.000000	0.044751
VNG_RS08250	VNG_RS10430	0.991934						0	1.000000	0.044722
VNG_RS02015	VNG_RS02000	0.991927						1	1.000000	0.044698
VNG_RS13180	VNG_RS00145	0.991919						0	1.000000	0.044682
VNG_RS02345	VNG_RS00150	0.991912						0	1.000000	0.044649
VNG_RS09245	VNG_RS03570	0.991904						0	1.000000	0.044516
VNG_RS03855	VNG_RS02575	0.991896						0	-1.000000	0.044342
VNG_RS13040	VNG_RS02880	0.991889						0	1.000000	0.044322
VNG_RS09435	VNG_RS03240	0.991881						0	1.000000	0.044270
VNG_RS11575	VNG_RS05870	0.991874						0	1.000000	0.044269
VNG_RS02880	VNG_RS06275	0.991866						0	-1.000000	0.044187
VNG_RS13205	VNG_RS07145	0.991859						0	-1.000000	0.044161
VNG_RS01875	VNG_RS05475	0.991851						0	-1.000000	0.044134
VNG_RS08595	VNG_RS06890	0.991844						0	1.000000	0.044010
VNG_RS13395	VNG_RS05555	0.991836						0	1.000000	0.043989
VNG_RS05495	VNG_RS12735	0.991829						0	-1.000000	0.043985
VNG_RS12700	VNG_RS05555	0.991821						0	1.000000	0.043964
VNG_RS01385	VNG_RS08510	0.991814						0	1.000000	0.043879
VNG_RS13645	VNG_RS09550	0.991806						1	1.000000	0.043857
VNG_RS02590	VNG_RS05785	0.991798						0	-1.000000	0.043815
VNG_RS01900	VNG_RS02585	0.991791						0	1.000000	0.043789
VNG_RS11435	VNG_RS12310	0.991783						0	1.000000	0.043653
VNG_RS12860	VNG_RS06030	0.991776						0	-1.000000	0.043632
VNG_RS05845	VNG_RS02585	0.991768						0	-1.000000	0.043582
VNG_RS12795	VNG_RS07155	0.991761						0	1.000000	0.043511
VNG_RS09245	VNG_RS00795	0.991753						0	-1.000000	0.043511
VNG_RS05495	VNG_RS09565	0.991746						0	1.000000	0.043507
VNG_RS12430	VNG_RS03245	0.991738						0	1.000000	0.043351
VNG_RS06820	VNG_RS05430	0.991731						0	1.000000	0.043334
VNG_RS01345	VNG_RS04845	0.991723						0	-1.000000	0.043314
VNG_RS06290	VNG_RS08105	0.991716						0	-1.000000	0.043293
VNG_RS01830	VNG_RS07310	0.991708						0	1.000000	0.043274
VNG_RS13070	VNG_RS05700	0.991700						0	-1.000000	0.043249
VNG_RS11250	VNG_RS07420	0.991693						0	-1.000000	0.043249
VNG_RS08285	VNG_RS00150	0.991685						0	1.000000	0.043247
VNG_RS07310	VNG_RS02325	0.991678						0	-1.000000	0.043240
VNG_RS05695	VNG_RS05700	0.991670						1	1.000000	0.043239
VNG_RS11120	VNG_RS08510	0.991663						0	-1.000000	0.043238
VNG_RS12230	VNG_RS05825	0.991655						0	-1.000000	0.043229
VNG_RS13665	VNG_RS08410	0.991648						0	-1.000000	0.043221
VNG_RS09250	VNG_RS01465	0.991640						0	-1.000000	0.043109
VNG_RS05600	VNG_RS06890	0.991633						0	1.000000	0.043038
VNG_RS02745	VNG_RS07115	0.991625						0	-1.000000	0.042976
VNG_RS11785	VNG_RS05640	0.991618						0	-1.000000	0.042960
VNG_RS03615	VNG_RS07155	0.991610						0	-1.000000	0.042829
VNG_RS09385	VNG_RS07385	0.991602						0	1.000000	0.042774
VNG_RS07825	VNG_RS03335	0.991595						0	-1.000000	0.042728
VNG_RS13555	VNG_RS07310	0.991587						0	1.000000	0.042725
VNG_RS11520	VNG_RS03395	0.991580						0	1.000000	0.042688
VNG_RS07075	VNG_RS06275	0.991572						0	-1.000000	0.042672
VNG_RS08810	VNG_RS03570	0.991565						0	1.000000	0.042664
VNG_RS05215	VNG_RS06275	0.991557						0	-1.000000	0.042646
VNG_RS03735	VNG_RS01465	0.991550						0	-1.000000	0.042597
VNG_RS00285	VNG_RS04605	0.991542						0	1.000000	0.042594
VNG_RS11270	VNG_RS00590	0.991535						0	1.000000	0.042515
VNG_RS12550	VNG_RS01835	0.991527						0	1.000000	0.042446
VNG_RS11220	VNG_RS08410	0.991520						0	1.000000	0.042443
VNG_RS11130	VNG_RS05785	0.991512						0	-1.000000	0.042391
VNG_RS05905	VNG_RS06030	0.991504						0	1.000000	0.042383
VNG_RS11350	VNG_RS05870	0.991497						0	-1.000000	0.042318
VNG_RS08735	VNG_RS05270	0.991489						0	1.000000	0.042300
VNG_RS06815	VNG_RS01165	0.991482						0	-1.000000	0.042283
VNG_RS00195	VNG_RS00640	0.991474						0	1.000000	0.042280
VNG_RS00925	VNG_RS05475	0.991467						0	1.000000	0.042267
VNG_RS08380	VNG_RS03275	0.991459						0	1.000000	0.042264
VNG_RS05720	VNG_RS06275	0.991452						0	-1.000000	0.042254
VNG_RS02835	VNG_RS02845	0.991444						0	-1.000000	0.042248
VNG_RS05960	VNG_RS08105	0.991437						0	-1.000000	0.042217
VNG_RS01765	VNG_RS00145	0.991429						0	-1.000000	0.042185
VNG_RS03785	VNG_RS11640	0.991422						0	1.000000	0.042128
VNG_RS09385	VNG_RS01005	0.991414						0	1.000000	0.042099
VNG_RS02760	VNG_RS09565	0.991406						0	-1.000000	0.042047
VNG_RS09435	VNG_RS00395	0.991399						0	-1.000000	0.042016
VNG_RS05155	VNG_RS10335	0.991391						0	1.000000	0.041997
VNG_RS10490	VNG_RS02325	0.991384						0	1.000000	0.041916
VNG_RS04900	VNG_RS03480	0.991376						0	-1.000000	0.041890
VNG_RS12505	VNG_RS03395	0.991369						0	-1.000000	0.041890
VNG_RS00640	VNG_RS04605	0.991361						1	1.000000	0.041796
VNG_RS02500	VNG_RS07310	0.991354						0	-1.000000	0.041786
VNG_RS08115	VNG_RS05700	0.991346						0	-1.000000	0.041767
VNG_RS13600	VNG_RS03275	0.991339						0	1.000000	0.041709
VNG_RS11630	VNG_RS05455	0.991331						0	1.000000	0.041695
VNG_RS13380	VNG_RS04280	0.991324						0	-1.000000	0.041628
VNG_RS12330	VNG_RS07825	0.991316						0	-1.000000	0.041592
VNG_RS08565	VNG_RS12485	0.991308						0	1.000000	0.041565
VNG_RS12380	VNG_RS12790	0.991301						0	1.000000	0.041410
VNG_RS10825	VNG_RS01035	0.991293						0	1.000000	0.041408
VNG_RS12470	VNG_RS06030	0.991286						0	1.000000	0.041404
VNG_RS00470	VNG_RS07155	0.991278						0	-1.000000	0.041313
VNG_RS11350	VNG_RS11535	0.991271						0	1.000000	0.041302
VNG_RS06165	VNG_RS03570	0.991263						0	-1.000000	0.041272
VNG_RS05600	VNG_RS01035	0.991256						0	1.000000	0.041249
VNG_RS06910	VNG_RS05455	0.991248						0	1.000000	0.041203
VNG_RS11800	VNG_RS11765	0.991241						0	1.000000	0.041084
VNG_RS01830	VNG_RS00660	0.991233						0	-1.000000	0.041077
VNG_RS02945	VNG_RS03335	0.991226						0	1.000000	0.041065
VNG_RS02645	VNG_RS12485	0.991218						0	1.000000	0.041052
VNG_RS09205	VNG_RS12745	0.991210						0	1.000000	0.041007
VNG_RS05495	VNG_RS00145	0.991203						0	-1.000000	0.040946
VNG_RS02645	VNG_RS06890	0.991195						0	1.000000	0.040943
VNG_RS11785	VNG_RS11765	0.991188						0	1.000000	0.040878
VNG_RS11365	VNG_RS06030	0.991180						0	1.000000	0.040865
VNG_RS04400	VNG_RS00640	0.991173						0	1.000000	0.040783
VNG_RS12365	VNG_RS01005	0.991165						0	1.000000	0.040759
VNG_RS05535	VNG_RS05395	0.991158						0	-1.000000	0.040717
VNG_RS04465	VNG_RS01465	0.991150						0	1.000000	0.040707
VNG_RS04465	VNG_RS02575	0.991143						0	1.000000	0.040677
VNG_RS05625	VNG_RS02325	0.991135						0	-1.000000	0.040660
