target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
HVO_RS04945	HVO_RS05500	0.998397	0.000000	0.122951	0.043605	0.072081	0.064378	0.000000	1.000000	0.798127
HVO_RS14160	HVO_RS04460	0.998395						0.000000	1.000000	0.798004
HVO_RS16045	HVO_RS00550	0.998393						0.000000	1.000000	0.797500
HVO_RS04640	HVO_RS01745	0.998390	0.000000	0.121951	0.043605	0.071777	0.064240		1.000000	0.797231
HVO_RS05320	HVO_RS06620	0.998388							1.000000	0.797115
HVO_RS09545	HVO_RS05500	0.998385						0.000000	1.000000	0.796578
HVO_RS08975	HVO_RS05500	0.998383	0.000000	0.120968	0.043605	0.071477	0.064103	0.000000	1.000000	0.796512
HVO_RS19585	HVO_RS02040	0.998381						0.000000	1.000000	0.796420
HVO_RS04180	HVO_RS04100	0.998378						0.000000	1.000000	0.796071
HVO_RS03505	HVO_RS06100	0.998376							1.000000	0.795925
HVO_RS13975	HVO_RS08540	0.998374	0.000000	0.120000	0.043605	0.071181	0.063966		1.000000	0.795581
HVO_RS10075	HVO_RS13010	0.998371						0.000000	-1.000000	0.795369
HVO_RS12630	HVO_RS13405	0.998369						0.000000	1.000000	0.795300
HVO_RS04115	HVO_RS11235	0.998366							1.000000	0.795242
HVO_RS10460	HVO_RS12155	0.998364							1.000000	0.795127
HVO_RS10945	HVO_RS00665	0.998362						0.000000	1.000000	0.794864
HVO_RS02915	HVO_RS05530	0.998359						0.000000	1.000000	0.794852
HVO_RS08330	HVO_RS00550	0.998357						0.000000	1.000000	0.794741
HVO_RS00855	HVO_RS03230	0.998355	0.000000	0.119048	0.043605	0.070888	0.063830	0.000000	1.000000	0.794642
HVO_RS04800	HVO_RS01840	0.998352						0.000000	1.000000	0.794431
HVO_RS01725	HVO_RS11360	0.998350							1.000000	0.794179
HVO_RS05990	HVO_RS03230	0.998347						0.000000	1.000000	0.794112
HVO_RS02655	HVO_RS06270	0.998345							1.000000	0.793869
HVO_RS19585	HVO_RS07610	0.998343						0.000000	1.000000	0.793791
HVO_RS04450	HVO_RS07610	0.998340						0.000000	1.000000	0.793686
HVO_RS19400	HVO_RS04530	0.998338						0.000000	1.000000	0.793545
HVO_RS03225	HVO_RS03340	0.998336						0.000000	1.000000	0.793179
HVO_RS11975	HVO_RS00990	0.998333						0.000000	1.000000	0.792999
HVO_RS19115	HVO_RS02245	0.998331						0.000000	1.000000	0.792868
HVO_RS10275	HVO_RS04195	0.998328						0.000000	1.000000	0.792624
HVO_RS07165	HVO_RS00320	0.998326						0.000000	1.000000	0.792254
HVO_RS15850	HVO_RS16360	0.998324							1.000000	0.791981
HVO_RS17550	HVO_RS00990	0.998321	0.000000	0.118110	0.043605	0.070599	0.063694	0.000000	1.000000	0.791961
HVO_RS19290	HVO_RS02040	0.998319						0.000000	1.000000	0.791675
HVO_RS00480	HVO_RS01980	0.998317						0.000000	1.000000	0.791478
HVO_RS10455	HVO_RS17680	0.998314							1.000000	0.791466
HVO_RS02005	HVO_RS04530	0.998312						0.000000	1.000000	0.790811
HVO_RS09300	HVO_RS02585	0.998309						0.000000	1.000000	0.790535
HVO_RS14735	HVO_RS10785	0.998307	0.000000	0.117188	0.043605	0.070313	0.063559	0.000000	1.000000	0.790425
HVO_RS05045	HVO_RS03390	0.998305	0.000000	0.116279	0.043605	0.070030	0.063425	0.000000	1.000000	0.789783
HVO_RS05370	HVO_RS01980	0.998302						0.000000	1.000000	0.789736
HVO_RS13535	HVO_RS00550	0.998300						0.000000	1.000000	0.789612
HVO_RS02500	HVO_RS00550	0.998298						0.000000	1.000000	0.789500
HVO_RS04230	HVO_RS00550	0.998295						0.000000	1.000000	0.788991
HVO_RS00405	HVO_RS01750	0.998293							1.000000	0.788427
HVO_RS08995	HVO_RS11235	0.998290							1.000000	0.788415
HVO_RS02820	HVO_RS05530	0.998288						0.000000	1.000000	0.787987
HVO_RS00575	HVO_RS14935	0.998286						0.000000	1.000000	0.787874
HVO_RS07640	HVO_RS02245	0.998283						0.000000	1.000000	0.787293
HVO_RS08870	HVO_RS00990	0.998281						0.000000	1.000000	0.786819
HVO_RS12520	HVO_RS03710	0.998279						0.000000	1.000000	0.786799
HVO_RS00785	HVO_RS19825	0.998276						0.000000	1.000000	0.786606
HVO_RS09550	HVO_RS05530	0.998274	0.000000	0.115385	0.043605	0.069750	0.063291	0.000000	1.000000	0.786522
HVO_RS09855	HVO_RS08630	0.998271							1.000000	0.786435
HVO_RS15455	HVO_RS10785	0.998269						0.000000	1.000000	0.786432
HVO_RS02785	HVO_RS00550	0.998267						0.000000	1.000000	0.786355
HVO_RS02130	HVO_RS02465	0.998264						0.000000	1.000000	0.786010
HVO_RS00775	HVO_RS00190	0.998262						0.000000	1.000000	0.785886
HVO_RS15045	HVO_RS15900	0.998260						0.000000	1.000000	0.785589
HVO_RS12615	HVO_RS10420	0.998257						0.000000	1.000000	0.785519
HVO_RS14960	HVO_RS05530	0.998255						0.000000	1.000000	0.785517
HVO_RS03315	HVO_RS00665	0.998252						0.000000	1.000000	0.785236
HVO_RS05430	HVO_RS02330	0.998250						0.000000	1.000000	0.784950
HVO_RS03255	HVO_RS04485	0.998248							1.000000	0.784580
HVO_RS04490	HVO_RS04505	0.998245						1.000000	1.000000	0.784545
HVO_RS00765	HVO_RS19825	0.998243						0.000000	1.000000	0.784234
HVO_RS19590	HVO_RS10785	0.998241						0.000000	1.000000	0.783413
HVO_RS03335	HVO_RS00575	0.998238						0.000000	1.000000	0.783195
HVO_RS03165	HVO_RS04195	0.998236						0.000000	1.000000	0.783108
HVO_RS16440	HVO_RS05530	0.998233						0.000000	1.000000	0.782963
HVO_RS14520	HVO_RS19825	0.998231	0.000000	0.114504	0.043605	0.069474	0.063158	0.000000	1.000000	0.782897
HVO_RS10785	HVO_RS04460	0.998229						0.000000	1.000000	0.782892
HVO_RS08120	HVO_RS08630	0.998226							1.000000	0.782500
HVO_RS03385	HVO_RS00990	0.998224						0.000000	1.000000	0.782485
HVO_RS04075	HVO_RS16360	0.998222	0.000000	0.113636	0.043605	0.069201	0.063025		1.000000	0.782114
HVO_RS16030	HVO_RS00190	0.998219						0.000000	1.000000	0.782024
HVO_RS02365	HVO_RS15650	0.998217							1.000000	0.781906
HVO_RS05515	HVO_RS00205	0.998214						0.000000	1.000000	0.781764
HVO_RS19835	HVO_RS00550	0.998212						0.000000	1.000000	0.781399
HVO_RS16205	HVO_RS08610	0.998210							1.000000	0.781398
HVO_RS05225	HVO_RS02405	0.998207						0.000000	1.000000	0.781209
HVO_RS15975	HVO_RS15335	0.998205						0.000000	1.000000	0.780971
HVO_RS16760	HVO_RS12155	0.998203							1.000000	0.780941
HVO_RS18040	HVO_RS16360	0.998200							1.000000	0.780908
HVO_RS04030	HVO_RS07610	0.998198						0.000000	1.000000	0.780758
HVO_RS04480	HVO_RS06620	0.998196							1.000000	0.780559
HVO_RS16410	HVO_RS02965	0.998193						0.000000	1.000000	0.780418
HVO_RS14385	HVO_RS03520	0.998191						0.000000	1.000000	0.780327
HVO_RS08855	HVO_RS04460	0.998188	0.000000	0.112782	0.043605	0.068931	0.062893	0.000000	1.000000	0.780067
HVO_RS08570	HVO_RS01980	0.998186						0.000000	1.000000	0.779944
HVO_RS03845	HVO_RS12990	0.998184						0.000000	-1.000000	0.779905
HVO_RS01195	HVO_RS03020	0.998181						0.000000	1.000000	0.779536
HVO_RS01255	HVO_RS02040	0.998179						0.000000	1.000000	0.779219
HVO_RS12610	HVO_RS10420	0.998177						0.000000	1.000000	0.779115
HVO_RS11880	HVO_RS05500	0.998174	0.000000	0.111940	0.043605	0.068663	0.062762	0.000000	1.000000	0.779014
HVO_RS01280	HVO_RS07610	0.998172						0.000000	1.000000	0.779008
HVO_RS04115	HVO_RS00550	0.998169						0.000000	1.000000	0.778895
HVO_RS17570	HVO_RS08540	0.998167	0.000000	0.111111	0.043605	0.068399	0.062630		1.000000	0.778553
HVO_RS09190	HVO_RS00550	0.998165	0.000000	0.110294	0.043605	0.068138	0.062500	0.000000	1.000000	0.778429
HVO_RS02255	HVO_RS00490	0.998162	0.000000	0.109489	0.043605	0.067879	0.062370	0.000000	1.000000	0.776891
HVO_RS01585	HVO_RS00490	0.998160						0.000000	1.000000	0.776667
HVO_RS18625	HVO_RS06620	0.998158							1.000000	0.776250
HVO_RS02275	HVO_RS10785	0.998155						0.000000	1.000000	0.776067
HVO_RS19475	HVO_RS08155	0.998153							1.000000	0.776020
HVO_RS17670	HVO_RS15345	0.998150							1.000000	0.775982
HVO_RS05540	HVO_RS05500	0.998148						0.000000	1.000000	0.775357
HVO_RS05435	HVO_RS02330	0.998146						0.000000	1.000000	0.775276
HVO_RS02345	HVO_RS10345	0.998143							1.000000	0.775123
HVO_RS01105	HVO_RS02040	0.998141	0.000000	0.108696	0.043605	0.067623	0.062241	0.000000	1.000000	0.775099
HVO_RS17475	HVO_RS19590	0.998139						0.000000	1.000000	0.774894
HVO_RS12295	HVO_RS18670	0.998136	0.000000	0.107914	0.043605	0.067370	0.062112		1.000000	0.774869
HVO_RS09480	HVO_RS06620	0.998134	0.000000	0.107143	0.043605	0.067120	0.061983		1.000000	0.774716
HVO_RS10275	HVO_RS00190	0.998131						0.000000	1.000000	0.774578
HVO_RS16315	HVO_RS05475	0.998129							-1.000000	0.774401
HVO_RS08575	HVO_RS04485	0.998127							1.000000	0.774389
HVO_RS10470	HVO_RS00205	0.998124						0.000000	1.000000	0.774230
HVO_RS10685	HVO_RS02585	0.998122	0.000000	0.106383	0.043605	0.066872	0.061856	0.000000	1.000000	0.773884
HVO_RS17430	HVO_RS06620	0.998120	0.000000	0.105634	0.043605	0.066627	0.061728		1.000000	0.773377
HVO_RS15010	HVO_RS18700	0.998117						0.000000	1.000000	0.772756
HVO_RS11985	HVO_RS03275	0.998115	0.000000	0.104895	0.043605	0.066385	0.061602	0.000000	1.000000	0.772407
HVO_RS17635	HVO_RS12155	0.998112							1.000000	0.772271
HVO_RS13350	HVO_RS15335	0.998110						0.000000	1.000000	0.772245
HVO_RS03570	HVO_RS04195	0.998108						0.000000	1.000000	0.772055
HVO_RS12125	HVO_RS10070	0.998105						0.000000	1.000000	0.772040
HVO_RS12710	HVO_RS07185	0.998103						0.000000	1.000000	0.771801
HVO_RS04300	HVO_RS03230	0.998101	0.000000	0.104167	0.043605	0.066145	0.061475	0.000000	1.000000	0.771414
HVO_RS03130	HVO_RS00490	0.998098						0.000000	1.000000	0.770936
HVO_RS05910	HVO_RS05530	0.998096	0.000000	0.103448	0.043605	0.065907	0.061350	0.000000	1.000000	0.769649
HVO_RS11940	HVO_RS02330	0.998093	0.000000	0.102740	0.043605	0.065672	0.061224	0.000000	1.000000	0.769591
HVO_RS03745	HVO_RS19825	0.998091						0.000000	1.000000	0.769422
HVO_RS09635	HVO_RS03520	0.998089						0.000000	1.000000	0.769070
HVO_RS02190	HVO_RS07610	0.998086						0.000000	1.000000	0.769043
HVO_RS02650	HVO_RS03230	0.998084						0.000000	1.000000	0.768931
HVO_RS07415	HVO_RS04530	0.998082						0.000000	1.000000	0.768794
HVO_RS00755	HVO_RS03020	0.998079						0.000000	1.000000	0.768600
HVO_RS01045	HVO_RS03020	0.998077						0.000000	1.000000	0.768215
HVO_RS11820	HVO_RS00990	0.998074						0.000000	1.000000	0.767702
HVO_RS07305	HVO_RS02245	0.998072						0.000000	1.000000	0.767521
HVO_RS02155	HVO_RS19825	0.998070						0.000000	1.000000	0.767448
HVO_RS00550	HVO_RS02245	0.998067						0.000000	1.000000	0.767036
HVO_RS00585	HVO_RS03340	0.998065	0.000000	0.102041	0.043605	0.065439	0.061100	0.000000	1.000000	0.767007
HVO_RS09125	HVO_RS01980	0.998063						0.000000	1.000000	0.766967
HVO_RS03810	HVO_RS01980	0.998060						0.000000	1.000000	0.766522
HVO_RS11910	HVO_RS15040	0.998058	0.000000	0.101351	0.043605	0.065208	0.060976	0.000000	-1.000000	0.766408
HVO_RS09800	HVO_RS15600	0.998055							-1.000000	0.766277
HVO_RS03065	HVO_RS03090	0.998053						0.000000	1.000000	0.766256
HVO_RS18305	HVO_RS06330	0.998051	0.000000	0.100671	0.043605	0.064980	0.060852		-1.000000	0.766222
HVO_RS07895	HVO_RS04485	0.998048							1.000000	0.766143
HVO_RS10520	HVO_RS00345	0.998046						0.000000	1.000000	0.766004
HVO_RS05555	HVO_RS15345	0.998044	0.000000	0.100000	0.043605	0.064754	0.060729		1.000000	0.765526
HVO_RS10790	HVO_RS04460	0.998041						0.000000	1.000000	0.764276
HVO_RS03480	HVO_RS03275	0.998039						0.000000	1.000000	0.764188
HVO_RS12525	HVO_RS17680	0.998036							1.000000	0.763205
HVO_RS07410	HVO_RS06330	0.998034	0.000000	0.099338	0.043605	0.064531	0.060606		-1.000000	0.763029
HVO_RS04965	HVO_RS18425	0.998032	0.000000	0.098684	0.043605	0.064309	0.060484		1.000000	0.762852
HVO_RS09920	HVO_RS04055	0.998029						0.000000	1.000000	0.762676
HVO_RS02050	HVO_RS19825	0.998027						0.000000	1.000000	0.762494
HVO_RS04210	HVO_RS03090	0.998025						0.000000	1.000000	0.762355
HVO_RS17485	HVO_RS06330	0.998022							-1.000000	0.761962
HVO_RS00960	HVO_RS19825	0.998020						0.000000	1.000000	0.761742
HVO_RS19325	HVO_RS11360	0.998017							1.000000	0.761451
HVO_RS03865	HVO_RS01980	0.998015						0.000000	1.000000	0.761431
HVO_RS03375	HVO_RS02040	0.998013						0.000000	1.000000	0.760649
HVO_RS07910	HVO_RS03090	0.998010						0.000000	1.000000	0.760344
HVO_RS16405	HVO_RS12280	0.998008							1.000000	0.760266
HVO_RS05815	HVO_RS06330	0.998006							-1.000000	0.760112
HVO_RS04175	HVO_RS00550	0.998003						0.000000	1.000000	0.760103
HVO_RS00490	HVO_RS03230	0.998001	0.000000	0.098039	0.043605	0.064090	0.060362	0.000000	1.000000	0.759922
HVO_RS09355	HVO_RS15040	0.997998						0.000000	-1.000000	0.759849
HVO_RS10520	HVO_RS16795	0.997996							1.000000	0.759804
HVO_RS00855	HVO_RS07610	0.997994	0.000000	0.097403	0.043605	0.063872	0.060241	0.000000	1.000000	0.759666
HVO_RS04185	HVO_RS00550	0.997991						0.000000	1.000000	0.759146
HVO_RS07440	HVO_RS00990	0.997989						0.000000	1.000000	0.759075
HVO_RS09500	HVO_RS01380	0.997987						0.000000	1.000000	0.758941
HVO_RS02090	HVO_RS16155	0.997984							1.000000	0.758886
HVO_RS02825	HVO_RS05530	0.997982						0.000000	1.000000	0.758650
HVO_RS19660	HVO_RS19825	0.997979						0.000000	1.000000	0.758018
HVO_RS01960	HVO_RS11360	0.997977							1.000000	0.757733
HVO_RS04815	HVO_RS12155	0.997975							1.000000	0.757609
HVO_RS03350	HVO_RS13010	0.997972						0.000000	-1.000000	0.757420
HVO_RS17195	HVO_RS00550	0.997970						0.000000	1.000000	0.757181
HVO_RS04120	HVO_RS11235	0.997968							1.000000	0.756949
HVO_RS00050	HVO_RS10785	0.997965						1.000000	1.000000	0.756948
HVO_RS03250	HVO_RS03020	0.997963						0.000000	1.000000	0.756065
HVO_RS14145	HVO_RS05500	0.997960						0.000000	1.000000	0.756028
HVO_RS14985	HVO_RS00575	0.997958						0.000000	1.000000	0.755967
HVO_RS05440	HVO_RS02330	0.997956						0.000000	1.000000	0.755808
HVO_RS02645	HVO_RS05475	0.997953	0.000000	0.096774	0.043605	0.063657	0.060120		1.000000	0.755723
HVO_RS09095	HVO_RS07610	0.997951						0.000000	1.000000	0.755660
HVO_RS00400	HVO_RS00990	0.997949						0.000000	1.000000	0.755576
HVO_RS04120	HVO_RS00550	0.997946						0.000000	1.000000	0.755193
HVO_RS17615	HVO_RS08630	0.997944							1.000000	0.754333
HVO_RS14530	HVO_RS19825	0.997941						0.000000	1.000000	0.754149
HVO_RS07440	HVO_RS19825	0.997939						0.000000	-1.000000	0.753688
HVO_RS03150	HVO_RS00575	0.997937						0.000000	1.000000	0.753577
HVO_RS05450	HVO_RS02330	0.997934						0.000000	1.000000	0.753524
HVO_RS04460	HVO_RS03020	0.997932						0.000000	1.000000	0.753352
HVO_RS13670	HVO_RS04485	0.997930							1.000000	0.752924
HVO_RS01490	HVO_RS03340	0.997927						0.000000	1.000000	0.752669
HVO_RS04270	HVO_RS03520	0.997925						0.000000	1.000000	0.752475
HVO_RS04160	HVO_RS03090	0.997922						0.000000	1.000000	0.752472
HVO_RS00480	HVO_RS00190	0.997920						0.000000	1.000000	0.752358
HVO_RS00665	HVO_RS13945	0.997918						0.000000	1.000000	0.751713
HVO_RS06015	HVO_RS02330	0.997915						0.000000	1.000000	0.751490
HVO_RS14230	HVO_RS05530	0.997913						0.000000	1.000000	0.751383
HVO_RS05495	HVO_RS01370	0.997911						0.000000	1.000000	0.751232
HVO_RS14330	HVO_RS03390	0.997908						0.000000	1.000000	0.750836
HVO_RS00780	HVO_RS05500	0.997906						0.000000	1.000000	0.750675
HVO_RS18640	HVO_RS01380	0.997903						0.000000	1.000000	0.750356
HVO_RS02585	HVO_RS18670	0.997901							1.000000	0.750343
HVO_RS18240	HVO_RS00550	0.997899						0.000000	1.000000	0.750093
HVO_RS03995	HVO_RS03390	0.997896						0.000000	1.000000	0.750078
HVO_RS11060	HVO_RS04530	0.997894						0.000000	1.000000	0.750069
HVO_RS02325	HVO_RS01530	0.997892						0.000000	1.000000	0.749656
HVO_RS02625	HVO_RS03230	0.997889						0.000000	1.000000	0.748780
HVO_RS04680	HVO_RS04505	0.997887						0.000000	1.000000	0.748774
HVO_RS03140	HVO_RS03390	0.997884	0.000000	0.096154	0.043605	0.063444	0.060000	0.000000	1.000000	0.748697
HVO_RS04330	HVO_RS12700	0.997882							-1.000000	0.748687
HVO_RS07655	HVO_RS18570	0.997880	0.000000	0.095541	0.043605	0.063233	0.059880		-1.000000	0.748337
HVO_RS00185	HVO_RS02040	0.997877						0.000000	1.000000	0.748069
HVO_RS06925	HVO_RS01840	0.997875						0.000000	1.000000	0.747907
HVO_RS14620	HVO_RS10070	0.997873						0.000000	1.000000	0.747292
HVO_RS04105	HVO_RS11235	0.997870							1.000000	0.747006
HVO_RS03540	HVO_RS14935	0.997868	0.000000	0.094937	0.043605	0.063023	0.059761	0.000000	1.000000	0.746694
HVO_RS00610	HVO_RS00780	0.997865						0.000000	1.000000	0.746062
HVO_RS09350	HVO_RS14665	0.997863						0.000000	1.000000	0.745979
HVO_RS11780	HVO_RS05475	0.997861	0.000000	0.094340	0.043605	0.062816	0.059642		1.000000	0.745953
HVO_RS01695	HVO_RS03020	0.997858						0.000000	1.000000	0.745659
HVO_RS04230	HVO_RS03020	0.997856						0.000000	1.000000	0.745561
HVO_RS14430	HVO_RS00190	0.997854						0.000000	1.000000	0.745340
HVO_RS02110	HVO_RS01980	0.997851						0.000000	1.000000	0.745303
HVO_RS04105	HVO_RS00550	0.997849						0.000000	1.000000	0.745027
HVO_RS02780	HVO_RS00550	0.997846	0.000000	0.093750	0.043605	0.062611	0.059524	0.000000	1.000000	0.743895
HVO_RS03165	HVO_RS00035	0.997844						0.000000	-1.000000	0.743758
HVO_RS07745	HVO_RS01745	0.997842							1.000000	0.743619
HVO_RS08270	HVO_RS03520	0.997839						0.000000	1.000000	0.743303
HVO_RS06920	HVO_RS01840	0.997837	0.000000	0.093168	0.043605	0.062408	0.059406	0.000000	1.000000	0.743047
HVO_RS08330	HVO_RS01380	0.997835						0.000000	1.000000	0.743025
HVO_RS06930	HVO_RS00190	0.997832						0.000000	1.000000	0.742766
HVO_RS01120	HVO_RS02040	0.997830						0.000000	1.000000	0.742630
HVO_RS04560	HVO_RS02245	0.997827						0.000000	1.000000	0.742479
HVO_RS15130	HVO_RS10345	0.997825	0.000000	0.092593	0.043605	0.062206	0.059289		1.000000	0.742313
HVO_RS19560	HVO_RS10785	0.997823	0.000000	0.092025	0.043605	0.062006	0.059172	0.000000	1.000000	0.742079
HVO_RS02820	HVO_RS04530	0.997820						0.000000	1.000000	0.742009
HVO_RS06155	HVO_RS07610	0.997818						0.000000	1.000000	0.741960
HVO_RS03230	HVO_RS00575	0.997816	0.000000	0.091463	0.043605	0.061808	0.059055	0.000000	1.000000	0.741924
HVO_RS03525	HVO_RS14935	0.997813						0.000000	1.000000	0.741123
HVO_RS03955	HVO_RS06620	0.997811							1.000000	0.740919
HVO_RS12205	HVO_RS03390	0.997808						0.000000	1.000000	0.740540
HVO_RS04135	HVO_RS00550	0.997806						0.000000	1.000000	0.740085
HVO_RS19565	HVO_RS02465	0.997804						0.000000	1.000000	0.740040
HVO_RS07475	HVO_RS03230	0.997801						0.000000	1.000000	0.739816
HVO_RS12110	HVO_RS12990	0.997799						0.000000	-1.000000	0.739564
HVO_RS07615	HVO_RS07610	0.997797						0.000000	1.000000	0.739515
HVO_RS04380	HVO_RS02330	0.997794						0.000000	1.000000	0.739372
HVO_RS04730	HVO_RS04055	0.997792						0.000000	1.000000	0.739124
HVO_RS14440	HVO_RS04055	0.997789	0.000000	0.090909	0.043605	0.061612	0.058939	0.000000	1.000000	0.738585
HVO_RS04535	HVO_RS07610	0.997787						0.000000	1.000000	0.738495
HVO_RS04090	HVO_RS02245	0.997785						0.000000	1.000000	0.738336
HVO_RS12385	HVO_RS00950	0.997782							1.000000	0.738169
HVO_RS04225	HVO_RS04100	0.997780						0.000000	1.000000	0.738097
HVO_RS00605	HVO_RS00665	0.997778						0.000000	1.000000	0.737877
HVO_RS08255	HVO_RS18645	0.997775							1.000000	0.737844
HVO_RS09160	HVO_RS10420	0.997773						0.000000	1.000000	0.737563
HVO_RS08220	HVO_RS14760	0.997770							1.000000	0.737511
HVO_RS16365	HVO_RS03500	0.997768	0.000000	0.090361	0.043605	0.061418	0.058824		1.000000	0.737189
HVO_RS19215	HVO_RS02040	0.997766						0.000000	1.000000	0.737090
HVO_RS02090	HVO_RS16870	0.997763							1.000000	0.737033
HVO_RS19420	HVO_RS04195	0.997761	0.000000	0.089820	0.043605	0.061225	0.058708	0.000000	1.000000	0.736997
HVO_RS10845	HVO_RS01980	0.997759						0.000000	1.000000	0.736833
HVO_RS16915	HVO_RS09860	0.997756							1.000000	0.736610
HVO_RS14840	HVO_RS00550	0.997754						0.000000	1.000000	0.736530
HVO_RS12080	HVO_RS07185	0.997751						0.000000	1.000000	0.736492
HVO_RS01515	HVO_RS01530	0.997749						0.000000	1.000000	0.736484
HVO_RS07065	HVO_RS09330	0.997747	0.000000	0.089286	0.043605	0.061034	0.058594	0.000000	1.000000	0.736327
HVO_RS12245	HVO_RS04460	0.997744						0.000000	1.000000	0.736163
HVO_RS04545	HVO_RS18260	0.997742							1.000000	0.736138
HVO_RS08250	HVO_RS18865	0.997740						0.000000	1.000000	0.735864
HVO_RS02550	HVO_RS02855	0.997737						0.000000	1.000000	0.735854
HVO_RS14435	HVO_RS04055	0.997735						0.000000	1.000000	0.735575
HVO_RS04185	HVO_RS04100	0.997733						0.000000	1.000000	0.735362
HVO_RS16485	HVO_RS11255	0.997730						0.000000	1.000000	0.735190
HVO_RS11230	HVO_RS01980	0.997728						0.000000	1.000000	0.735182
HVO_RS02270	HVO_RS02330	0.997725						0.000000	1.000000	0.734499
HVO_RS01535	HVO_RS02040	0.997723						0.000000	1.000000	0.734266
HVO_RS03530	HVO_RS14935	0.997721						0.000000	1.000000	0.733952
HVO_RS11105	HVO_RS18645	0.997718							-1.000000	0.733653
HVO_RS13595	HVO_RS15335	0.997716						0.000000	1.000000	0.733394
HVO_RS00885	HVO_RS03230	0.997714						0.000000	1.000000	0.732735
HVO_RS20400	HVO_RS01980	0.997711						0.000000	1.000000	0.732547
HVO_RS16575	HVO_RS05530	0.997709						0.000000	1.000000	0.732085
HVO_RS09745	HVO_RS18865	0.997706						0.000000	1.000000	0.732011
HVO_RS00260	HVO_RS00320	0.997704	0.000000	0.088757	0.043605	0.060845	0.058480	0.000000	1.000000	0.731843
HVO_RS11745	HVO_RS10070	0.997702						0.000000	1.000000	0.731803
HVO_RS05660	HVO_RS06330	0.997699	0.000000	0.088235	0.043605	0.060657	0.058366		-1.000000	0.731546
HVO_RS18775	HVO_RS05530	0.997697						0.000000	1.000000	0.731543
HVO_RS19625	HVO_RS01745	0.997695							-1.000000	0.731431
HVO_RS13085	HVO_RS14665	0.997692						0.000000	1.000000	0.730819
HVO_RS19055	HVO_RS04530	0.997690						0.000000	1.000000	0.730746
HVO_RS15410	HVO_RS03275	0.997687						0.000000	1.000000	0.730715
HVO_RS12815	HVO_RS00550	0.997685						0.000000	1.000000	0.730706
HVO_RS03920	HVO_RS00550	0.997683	0.000000	0.087719	0.043605	0.060471	0.058252	0.000000	1.000000	0.730678
HVO_RS11525	HVO_RS01745	0.997680							1.000000	0.730459
HVO_RS11165	HVO_RS18865	0.997678						0.000000	1.000000	0.730182
HVO_RS07185	HVO_RS04505	0.997676						0.000000	1.000000	0.730156
HVO_RS15015	HVO_RS00550	0.997673						0.000000	1.000000	0.730120
HVO_RS09955	HVO_RS01980	0.997671						0.000000	1.000000	0.729872
HVO_RS03355	HVO_RS03020	0.997668						0.000000	1.000000	0.729198
HVO_RS00600	HVO_RS07610	0.997666						0.000000	1.000000	0.728979
HVO_RS15570	HVO_RS04530	0.997664						0.000000	1.000000	0.728538
HVO_RS06530	HVO_RS02330	0.997661						0.000000	1.000000	0.728100
HVO_RS03205	HVO_RS00490	0.997659	0.000000	0.087209	0.043605	0.060287	0.058140	0.000000	1.000000	0.728049
HVO_RS01230	HVO_RS07610	0.997657						0.000000	1.000000	0.728015
HVO_RS16835	HVO_RS16810	0.997654	0.000000	0.086705	0.043605	0.060104	0.058027		1.000000	0.728005
HVO_RS15545	HVO_RS11835	0.997652							-1.000000	0.727881
HVO_RS11090	HVO_RS10345	0.997649	0.000000	0.086207	0.043605	0.059922	0.057915		1.000000	0.727830
HVO_RS01135	HVO_RS00550	0.997647	0.000000	0.085714	0.043605	0.059743	0.057803	0.000000	1.000000	0.727608
HVO_RS07180	HVO_RS06620	0.997645							1.000000	0.727527
HVO_RS09835	HVO_RS00190	0.997642						0.000000	1.000000	0.727011
HVO_RS09625	HVO_RS15600	0.997640							-1.000000	0.726969
HVO_RS18420	HVO_RS02245	0.997638	0.000000	0.085227	0.043605	0.059564	0.057692	0.000000	1.000000	0.726766
HVO_RS00345	HVO_RS01980	0.997635						0.000000	1.000000	0.726684
HVO_RS05445	HVO_RS02330	0.997633						0.000000	1.000000	0.726662
HVO_RS04390	HVO_RS02330	0.997630						0.000000	1.000000	0.725768
HVO_RS13480	HVO_RS14665	0.997628						0.000000	1.000000	0.725749
HVO_RS09925	HVO_RS05500	0.997626						0.000000	1.000000	0.725714
HVO_RS04190	HVO_RS04100	0.997623						0.000000	1.000000	0.725367
HVO_RS03345	HVO_RS04460	0.997621						0.000000	1.000000	0.725272
HVO_RS13765	HVO_RS14935	0.997619						0.000000	1.000000	0.725095
HVO_RS15810	HVO_RS08610	0.997616							1.000000	0.724795
HVO_RS08585	HVO_RS04605	0.997614	0.000000	0.084746	0.043605	0.059388	0.057582	0.000000	1.000000	0.724720
HVO_RS07565	HVO_RS13945	0.997611						0.000000	1.000000	0.724482
HVO_RS08220	HVO_RS02040	0.997609						0.000000	1.000000	0.724470
HVO_RS14930	HVO_RS01530	0.997607						0.000000	-1.000000	0.724467
HVO_RS12685	HVO_RS19825	0.997604						0.000000	1.000000	0.724293
HVO_RS04385	HVO_RS07610	0.997602						0.000000	1.000000	0.724098
HVO_RS12985	HVO_RS06535	0.997600						0.000000	-1.000000	0.723996
HVO_RS05740	HVO_RS03700	0.997597						0.000000	1.000000	0.723748
HVO_RS18415	HVO_RS01370	0.997595						0.000000	1.000000	0.723403
