target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	beta.sign.sum	var.exp.median
VNG_RS06820	VNG_RS05430	0.499341						1.000000	0.021667
HVO_RS10775	HVO_RS10070	0.499341						1.000000	0.285995
VNG_RS01345	VNG_RS04845	0.499341						-1.000000	0.021657
HVO_RS15110	HVO_RS12155	0.499340						1.000000	0.285845
VNG_RS06290	VNG_RS08105	0.499340						-1.000000	0.021646
HVO_RS02235	HVO_RS02040	0.499340						1.000000	0.285812
VNG_RS01830	VNG_RS07310	0.499340						1.000000	0.021637
HVO_RS15085	HVO_RS00550	0.499339						1.000000	0.285437
VNG_RS13070	VNG_RS05700	0.499339						-1.000000	0.021624
VNG_RS11250	VNG_RS07420	0.499339						-1.000000	0.021624
HVO_RS13770	HVO_RS03390	0.499339						1.000000	0.285221
HVO_RS01575	HVO_RS01240	0.499338	0.000000	0.057325	0.052326	0.052882	0.054711	1.000000	0.285181
VNG_RS08285	VNG_RS00150	0.499338						1.000000	0.021624
VNG_RS07310	VNG_RS02325	0.499338						-1.000000	0.021620
HVO_RS07570	HVO_RS15045	0.499338						1.000000	0.285162
VNG_RS05695	VNG_RS05700	0.499337						1.000000	0.021619
HVO_RS12695	HVO_RS19825	0.499337						1.000000	0.284968
VNG_RS11120	VNG_RS08510	0.499337						-1.000000	0.021619
HVO_RS11515	HVO_RS01840	0.499337						1.000000	0.284945
HVO_RS14260	HVO_RS14760	0.499336						-1.000000	0.284886
VNG_RS12230	VNG_RS05825	0.499336						-1.000000	0.021614
VNG_RS13665	VNG_RS08410	0.499336						-1.000000	0.021611
HVO_RS14935	HVO_RS18425	0.499336						1.000000	0.284834
HVO_RS08965	HVO_RS01840	0.499335						1.000000	0.284829
VNG_RS09250	VNG_RS01465	0.499335						-1.000000	0.021555
HVO_RS13010	HVO_RS04605	0.499335						1.000000	0.284705
VNG_RS05600	VNG_RS06890	0.499335						1.000000	0.021519
VNG_RS02745	VNG_RS07115	0.499334						-1.000000	0.021488
HVO_RS17900	HVO_RS00550	0.499334						1.000000	0.284653
HVO_RS07475	HVO_RS07470	0.499334						1.000000	0.284600
VNG_RS11785	VNG_RS05640	0.499334						-1.000000	0.021480
HVO_RS13095	HVO_RS04055	0.499333						1.000000	0.284590
VNG_RS03615	VNG_RS07155	0.499333						-1.000000	0.021414
VNG_RS09385	VNG_RS07385	0.499333						1.000000	0.021387
HVO_RS09440	HVO_RS20005	0.499333						1.000000	0.284540
HVO_RS07795	HVO_RS03275	0.499332						1.000000	0.284378
VNG_RS07825	VNG_RS03335	0.499332						-1.000000	0.021364
VNG_RS13555	VNG_RS07310	0.499332						1.000000	0.021362
HVO_RS00400	HVO_RS03340	0.499332						1.000000	0.284049
VNG_RS11520	VNG_RS03395	0.499331						1.000000	0.021344
HVO_RS05515	HVO_RS10420	0.499331						1.000000	0.283885
HVO_RS19055	HVO_RS00665	0.499331						1.000000	0.283884
VNG_RS07075	VNG_RS06275	0.499331						-1.000000	0.021336
VNG_RS08810	VNG_RS03570	0.499330						1.000000	0.021332
HVO_RS05860	HVO_RS02420	0.499330						-1.000000	0.283878
VNG_RS05215	VNG_RS06275	0.499330						-1.000000	0.021323
HVO_RS15775	HVO_RS04485	0.499330						1.000000	0.283852
HVO_RS15495	HVO_RS11235	0.499329						1.000000	0.283728
VNG_RS03735	VNG_RS01465	0.499329						-1.000000	0.021299
HVO_RS01180	HVO_RS06725	0.499329						-1.000000	0.283594
VNG_RS00285	VNG_RS04605	0.499329						1.000000	0.021297
VNG_RS11270	VNG_RS00590	0.499328						1.000000	0.021258
HVO_RS11505	HVO_RS15900	0.499328						1.000000	0.283579
VNG_RS12550	VNG_RS01835	0.499328						1.000000	0.021223
HVO_RS11575	HVO_RS09745	0.499328						1.000000	0.283377
VNG_RS11220	VNG_RS08410	0.499327						1.000000	0.021221
HVO_RS19175	HVO_RS03020	0.499327						1.000000	0.283370
VNG_RS11130	VNG_RS05785	0.499327						-1.000000	0.021195
HVO_RS01275	HVO_RS03520	0.499327						1.000000	0.283341
VNG_RS05905	VNG_RS06030	0.499326						1.000000	0.021192
HVO_RS16305	HVO_RS01840	0.499326						1.000000	0.283249
HVO_RS11430	HVO_RS04195	0.499326						1.000000	0.283234
VNG_RS11350	VNG_RS05870	0.499326						-1.000000	0.021159
VNG_RS08735	VNG_RS05270	0.499325						1.000000	0.021150
HVO_RS01880	HVO_RS06535	0.499325						1.000000	0.282931
VNG_RS06815	VNG_RS01165	0.499325						-1.000000	0.021142
HVO_RS17510	HVO_RS09330	0.499325						1.000000	0.282898
VNG_RS00195	VNG_RS00640	0.499324						1.000000	0.021140
HVO_RS00320	HVO_RS16830	0.499324	0.000000	0.057143	0.052326	0.052792	0.054628	-1.000000	0.282798
HVO_RS08035	HVO_RS16010	0.499324						1.000000	0.282660
VNG_RS00925	VNG_RS05475	0.499324						1.000000	0.021134
VNG_RS08380	VNG_RS03275	0.499323						1.000000	0.021132
HVO_RS11200	HVO_RS15040	0.499323						1.000000	0.282590
HVO_RS12640	HVO_RS02855	0.499323	0.000000	0.056962	0.052326	0.052702	0.054545	-1.000000	0.282545
VNG_RS05720	VNG_RS06275	0.499323						-1.000000	0.021127
VNG_RS02835	VNG_RS02845	0.499322						-1.000000	0.021124
HVO_RS10270	HVO_RS07290	0.499322						-1.000000	0.282542
HVO_RS15540	HVO_RS14265	0.499322						-1.000000	0.282374
VNG_RS05960	VNG_RS08105	0.499322						-1.000000	0.021108
VNG_RS01765	VNG_RS00145	0.499321						-1.000000	0.021093
HVO_RS01300	HVO_RS03020	0.499321	0.000000	0.056782	0.052326	0.052613	0.054463	1.000000	0.282346
VNG_RS03785	VNG_RS11640	0.499321						1.000000	0.021064
HVO_RS11620	HVO_RS01750	0.499321						1.000000	0.282318
HVO_RS15455	HVO_RS03340	0.499320						-1.000000	0.281912
VNG_RS09385	VNG_RS01005	0.499320						1.000000	0.021050
VNG_RS02760	VNG_RS09565	0.499320						-1.000000	0.021024
HVO_RS15020	HVO_RS10975	0.499320						1.000000	0.281817
HVO_RS09110	HVO_RS13405	0.499320	0.000000	0.056604	0.052326	0.052524	0.054381	1.000000	0.281789
VNG_RS09435	VNG_RS00395	0.499320						-1.000000	0.021008
VNG_RS05155	VNG_RS10335	0.499319						1.000000	0.020999
HVO_RS05640	HVO_RS14830	0.499319						-1.000000	0.281779
HVO_RS13500	HVO_RS18260	0.499319						1.000000	0.281475
VNG_RS10490	VNG_RS02325	0.499319						1.000000	0.020958
VNG_RS04900	VNG_RS03480	0.499318						-1.000000	0.020945
HVO_RS04125	HVO_RS11235	0.499318						1.000000	0.281446
HVO_RS12065	HVO_RS02040	0.499318						-1.000000	0.281402
VNG_RS12505	VNG_RS03395	0.499318						-1.000000	0.020945
HVO_RS05605	HVO_RS09745	0.499317						1.000000	0.281346
VNG_RS00640	VNG_RS04605	0.499317						1.000000	0.020898
HVO_RS19585	HVO_RS03020	0.499317						-1.000000	0.281183
VNG_RS02500	VNG_RS07310	0.499317						-1.000000	0.020893
HVO_RS16220	HVO_RS14460	0.499316						-1.000000	0.281166
VNG_RS08115	VNG_RS05700	0.499316						-1.000000	0.020883
VNG_RS13600	VNG_RS03275	0.499316						1.000000	0.020854
HVO_RS19745	HVO_RS04530	0.499316	0.000000	0.056426	0.052326	0.052435	0.054299	1.000000	0.280842
HVO_RS00745	HVO_RS20005	0.499315						1.000000	0.280806
VNG_RS11630	VNG_RS05455	0.499315						1.000000	0.020848
HVO_RS18930	HVO_RS02300	0.499315						1.000000	0.280790
VNG_RS13380	VNG_RS04280	0.499315						-1.000000	0.020814
HVO_RS14835	HVO_RS00665	0.499314						1.000000	0.280722
VNG_RS12330	VNG_RS07825	0.499314						-1.000000	0.020796
VNG_RS08565	VNG_RS12485	0.499314						1.000000	0.020782
HVO_RS02080	HVO_RS02245	0.499314						1.000000	0.280707
VNG_RS12380	VNG_RS12790	0.499313						1.000000	0.020705
HVO_RS14400	HVO_RS12280	0.499313						1.000000	0.280680
VNG_RS10825	VNG_RS01035	0.499313						1.000000	0.020704
HVO_RS09630	HVO_RS15970	0.499313						1.000000	0.280645
HVO_RS10740	HVO_RS01840	0.499312	0.000000	0.056250	0.052326	0.052347	0.054217	1.000000	0.280567
VNG_RS12470	VNG_RS06030	0.499312						1.000000	0.020702
HVO_RS06975	HVO_RS16795	0.499312						1.000000	0.280412
VNG_RS00470	VNG_RS07155	0.499312						-1.000000	0.020657
VNG_RS11350	VNG_RS11535	0.499311						1.000000	0.020651
HVO_RS14505	HVO_RS09330	0.499311						1.000000	0.280314
VNG_RS06165	VNG_RS03570	0.499311						-1.000000	0.020636
HVO_RS09960	HVO_RS02300	0.499311						1.000000	0.280311
HVO_RS18265	HVO_RS01750	0.499310	0.000000	0.056075	0.052326	0.052259	0.054135	1.000000	0.280290
VNG_RS05600	VNG_RS01035	0.499310						1.000000	0.020624
VNG_RS06910	VNG_RS05455	0.499310						1.000000	0.020601
HVO_RS00095	HVO_RS15345	0.499310						1.000000	0.279930
VNG_RS11800	VNG_RS11765	0.499309						1.000000	0.020542
HVO_RS11610	HVO_RS08400	0.499309	0.000000	0.055901	0.052326	0.052172	0.054054	1.000000	0.279815
HVO_RS07790	HVO_RS15345	0.499309						1.000000	0.279767
VNG_RS01830	VNG_RS00660	0.499309						-1.000000	0.020539
HVO_RS00005	HVO_RS11235	0.499308						1.000000	0.279753
VNG_RS02945	VNG_RS03335	0.499308						1.000000	0.020533
VNG_RS02645	VNG_RS12485	0.499308						1.000000	0.020526
HVO_RS11865	HVO_RS00345	0.499308						1.000000	0.279569
HVO_RS14510	HVO_RS17680	0.499307						-1.000000	0.279541
VNG_RS09205	VNG_RS12745	0.499307						1.000000	0.020503
HVO_RS15205	HVO_RS10070	0.499307						1.000000	0.279402
VNG_RS05495	VNG_RS00145	0.499307						-1.000000	0.020473
VNG_RS02645	VNG_RS06890	0.499306						1.000000	0.020472
HVO_RS04670	HVO_RS08205	0.499306						1.000000	0.279348
VNG_RS11785	VNG_RS11765	0.499306						1.000000	0.020439
HVO_RS09960	HVO_RS01840	0.499306						1.000000	0.279330
VNG_RS11365	VNG_RS06030	0.499305						1.000000	0.020433
HVO_RS18895	HVO_RS02585	0.499305						1.000000	0.279321
VNG_RS04400	VNG_RS00640	0.499305						1.000000	0.020391
HVO_RS10720	HVO_RS02060	0.499305	0.000000	0.055728	0.052326	0.052085	0.053973	-1.000000	0.279156
HVO_RS12220	HVO_RS01840	0.499304						1.000000	0.279071
VNG_RS12365	VNG_RS01005	0.499304						1.000000	0.020379
HVO_RS15595	HVO_RS17275	0.499304						-1.000000	0.279054
VNG_RS05535	VNG_RS05395	0.499304						-1.000000	0.020359
VNG_RS04465	VNG_RS01465	0.499303						1.000000	0.020354
HVO_RS18320	HVO_RS15835	0.499303						1.000000	0.278982
VNG_RS04465	VNG_RS02575	0.499303						1.000000	0.020339
HVO_RS01140	HVO_RS01530	0.499303						1.000000	0.278887
HVO_RS05160	HVO_RS12700	0.499302						-1.000000	0.278845
VNG_RS05625	VNG_RS02325	0.499302						-1.000000	0.020330
VNG_RS05135	VNG_RS08885	0.499302						-1.000000	0.020315
HVO_RS11620	HVO_RS05530	0.499302						1.000000	0.278568
HVO_RS01155	HVO_RS03340	0.499301						1.000000	0.278419
VNG_RS13545	VNG_RS11535	0.499301						1.000000	0.020287
HVO_RS14235	HVO_RS09450	0.499301	0.000000	0.055556	0.052326	0.051999	0.053892	1.000000	0.278177
VNG_RS09225	VNG_RS00145	0.499301						-1.000000	0.020269
VNG_RS04465	VNG_RS10230	0.499300						1.000000	0.020252
HVO_RS17090	HVO_RS05475	0.499300						-1.000000	0.278105
HVO_RS07310	HVO_RS01380	0.499300						1.000000	0.277937
VNG_RS12750	VNG_RS02095	0.499300						1.000000	0.020250
HVO_RS15245	HVO_RS01840	0.499299	0.000000	0.055385	0.052326	0.051912	0.053812	1.000000	0.277908
VNG_RS00640	VNG_RS01005	0.499299						1.000000	0.020232
VNG_RS02615	VNG_RS01755	0.499299						1.000000	0.020229
HVO_RS16945	HVO_RS08400	0.499299						1.000000	0.277852
HVO_RS00110	HVO_RS10420	0.499298						1.000000	0.277832
VNG_RS06290	VNG_RS08410	0.499298						-1.000000	0.020220
VNG_RS11765	VNG_RS06030	0.499298						-1.000000	0.020204
HVO_RS00095	HVO_RS10420	0.499298						1.000000	0.277691
HVO_RS14430	HVO_RS01840	0.499297						1.000000	0.277323
VNG_RS12780	VNG_RS03395	0.499297						-1.000000	0.020198
VNG_RS01300	VNG_RS10285	0.499297						1.000000	0.020181
HVO_RS16780	HVO_RS06725	0.499297						1.000000	0.277216
VNG_RS06430	VNG_RS10370	0.499297						1.000000	0.020180
HVO_RS04300	HVO_RS02040	0.499297	0.000000	0.055215	0.052326	0.051827	0.053731	-1.000000	0.277115
HVO_RS15040	HVO_RS04605	0.499296						1.000000	0.276925
VNG_RS06835	VNG_RS05700	0.499296						1.000000	0.020130
VNG_RS03855	VNG_RS11050	0.499296						-1.000000	0.020096
HVO_RS07630	HVO_RS00550	0.499296						1.000000	0.276919
VNG_RS04810	VNG_RS04015	0.499295						-1.000000	0.020084
HVO_RS12275	HVO_RS13010	0.499295						-1.000000	0.276890
VNG_RS05215	VNG_RS08105	0.499295						1.000000	0.020073
HVO_RS16390	HVO_RS06725	0.499295	0.000000	0.055046	0.052326	0.051741	0.053651	1.000000	0.276789
HVO_RS07335	HVO_RS06240	0.499294						1.000000	0.276770
VNG_RS04650	VNG_RS00795	0.499294						-1.000000	0.020067
HVO_RS05060	HVO_RS19025	0.499294						1.000000	0.276761
VNG_RS03955	VNG_RS05785	0.499294						1.000000	0.020036
HVO_RS06900	HVO_RS08610	0.499293						1.000000	0.276746
VNG_RS12730	VNG_RS07310	0.499293						-1.000000	0.020031
HVO_RS16145	HVO_RS09450	0.499293						1.000000	0.276716
VNG_RS04585	VNG_RS03570	0.499293						1.000000	0.019988
VNG_RS02015	VNG_RS01035	0.499292						1.000000	0.019980
HVO_RS13560	HVO_RS00550	0.499292						1.000000	0.276532
HVO_RS11645	HVO_RS15345	0.499292						1.000000	0.276466
VNG_RS03780	VNG_RS01165	0.499292						-1.000000	0.019976
VNG_RS02805	VNG_RS07385	0.499291						-1.000000	0.019970
HVO_RS12865	HVO_RS07065	0.499291						1.000000	0.276374
HVO_RS05995	HVO_RS03340	0.499291						1.000000	0.276280
VNG_RS01350	VNG_RS07115	0.499291						1.000000	0.019951
HVO_RS06030	HVO_RS01530	0.499290	0.000000	0.054878	0.052326	0.051656	0.053571	1.000000	0.276010
VNG_RS05845	VNG_RS02325	0.499290						1.000000	0.019928
VNG_RS09620	VNG_RS01465	0.499290						1.000000	0.019903
HVO_RS10470	HVO_RS10185	0.499290						-1.000000	0.276009
VNG_RS08765	VNG_RS00145	0.499289						1.000000	0.019859
HVO_RS06400	HVO_RS07610	0.499289						1.000000	0.275987
HVO_RS16765	HVO_RS10185	0.499289						1.000000	0.275896
VNG_RS12295	VNG_RS04605	0.499289						-1.000000	0.019796
HVO_RS15800	HVO_RS10185	0.499288						1.000000	0.275884
VNG_RS03745	VNG_RS12745	0.499288						1.000000	0.019789
VNG_RS06975	VNG_RS04760	0.499288						1.000000	0.019787
HVO_RS12590	HVO_RS04605	0.499288						1.000000	0.275867
VNG_RS06335	VNG_RS07890	0.499287						-1.000000	0.019755
HVO_RS15515	HVO_RS12280	0.499287	0.000000	0.054711	0.052326	0.051572	0.053492	1.000000	0.275589
VNG_RS10035	VNG_RS00150	0.499287						1.000000	0.019755
HVO_RS16390	HVO_RS01840	0.499287	0.000000	0.054545	0.052326	0.051487	0.053412	1.000000	0.275515
VNG_RS01570	VNG_RS04845	0.499286						-1.000000	0.019727
HVO_RS06445	HVO_RS06330	0.499286	0.000000	0.054381	0.052326	0.051404	0.053333	-1.000000	0.275452
VNG_RS11695	VNG_RS02975	0.499286						1.000000	0.019718
HVO_RS02565	HVO_RS04600	0.499286						1.000000	0.275107
VNG_RS09000	VNG_RS10085	0.499285						1.000000	0.019698
HVO_RS11305	HVO_RS01370	0.499285						1.000000	0.275037
VNG_RS07845	VNG_RS05640	0.499285						1.000000	0.019671
HVO_RS19400	HVO_RS05595	0.499285						1.000000	0.275002
HVO_RS14445	HVO_RS06330	0.499284						-1.000000	0.274903
VNG_RS13485	VNG_RS07385	0.499284						1.000000	0.019629
VNG_RS03940	VNG_RS12745	0.499284						1.000000	0.019595
HVO_RS08560	HVO_RS02585	0.499284						1.000000	0.274777
VNG_RS07000	VNG_RS08180	0.499283						-1.000000	0.019593
HVO_RS07295	HVO_RS09330	0.499283						1.000000	0.274696
VNG_RS00215	VNG_RS08410	0.499283						-1.000000	0.019560
HVO_RS01280	HVO_RS03520	0.499283						1.000000	0.274681
VNG_RS03985	VNG_RS03570	0.499282						1.000000	0.019545
HVO_RS16685	HVO_RS00550	0.499282						1.000000	0.274601
HVO_RS12710	HVO_RS03910	0.499282						-1.000000	0.274446
VNG_RS03180	VNG_RS02845	0.499282						1.000000	0.019520
VNG_RS11770	VNG_RS03275	0.499281						1.000000	0.019506
HVO_RS12805	HVO_RS20050	0.499281						1.000000	0.274157
HVO_RS16960	HVO_RS16810	0.499281						1.000000	0.273953
VNG_RS05135	VNG_RS03875	0.499281						1.000000	0.019479
HVO_RS00835	HVO_RS03500	0.499280	0.000000	0.054217	0.052326	0.051320	0.053254	1.000000	0.273622
VNG_RS04650	VNG_RS05455	0.499280						-1.000000	0.019473
HVO_RS15705	HVO_RS15650	0.499280						1.000000	0.273611
VNG_RS09525	VNG_RS10230	0.499280						-1.000000	0.019468
VNG_RS05220	VNG_RS05030	0.499279						-1.000000	0.019445
HVO_RS14725	HVO_RS07065	0.499279						1.000000	0.273567
HVO_RS02730	HVO_RS00190	0.499279						1.000000	0.273473
VNG_RS05605	VNG_RS05640	0.499279						-1.000000	0.019440
VNG_RS12730	VNG_RS08410	0.499278						1.000000	0.019437
HVO_RS07800	HVO_RS02330	0.499278						1.000000	0.273370
VNG_RS10045	VNG_RS05555	0.499278						-1.000000	0.019410
HVO_RS13180	HVO_RS07470	0.499278						1.000000	0.273165
HVO_RS09320	HVO_RS03390	0.499277						1.000000	0.273117
VNG_RS13635	VNG_RS07890	0.499277						-1.000000	0.019397
VNG_RS00090	VNG_RS03395	0.499277						1.000000	0.019346
HVO_RS10280	HVO_RS00190	0.499277	0.000000	0.054054	0.052326	0.051237	0.053176	1.000000	0.273029
VNG_RS12575	VNG_RS05430	0.499276						-1.000000	0.019346
HVO_RS09930	HVO_RS02585	0.499276						1.000000	0.272916
HVO_RS04055	HVO_RS10070	0.499276						1.000000	0.272890
VNG_RS01490	VNG_RS03395	0.499276						1.000000	0.019297
VNG_RS11890	VNG_RS01835	0.499275						1.000000	0.019297
HVO_RS00685	HVO_RS08515	0.499275	0.000000	0.053892	0.052326	0.051154	0.053097	-1.000000	0.272862
HVO_RS03265	HVO_RS04605	0.499275	0.000000	0.053731	0.052326	0.051072	0.053019	-1.000000	0.272572
VNG_RS07585	VNG_RS07310	0.499275						1.000000	0.019287
VNG_RS00080	VNG_RS07155	0.499274						1.000000	0.019268
HVO_RS05225	HVO_RS09860	0.499274						-1.000000	0.272521
HVO_RS17740	HVO_RS17275	0.499274						1.000000	0.272375
VNG_RS05350	VNG_RS00145	0.499274						1.000000	0.019258
HVO_RS04895	HVO_RS01380	0.499274						1.000000	0.271986
VNG_RS02965	VNG_RS01035	0.499274						1.000000	0.019240
VNG_RS07585	VNG_RS01835	0.499273						1.000000	0.019236
HVO_RS04950	HVO_RS04055	0.499273						1.000000	0.271977
HVO_RS10755	HVO_RS12700	0.499273						1.000000	0.271911
VNG_RS04915	VNG_RS04015	0.499273						-1.000000	0.019209
VNG_RS05790	VNG_RS04605	0.499272						-1.000000	0.019166
HVO_RS04180	HVO_RS00990	0.499272						-1.000000	0.271803
HVO_RS09195	HVO_RS06620	0.499272						1.000000	0.271650
VNG_RS12795	VNG_RS07310	0.499272						1.000000	0.019130
HVO_RS15315	HVO_RS03020	0.499271						1.000000	0.271624
VNG_RS04585	VNG_RS01250	0.499271						-1.000000	0.019107
HVO_RS01800	HVO_RS03520	0.499271						1.000000	0.271282
VNG_RS01805	VNG_RS00150	0.499271						-1.000000	0.019008
HVO_RS05135	HVO_RS06535	0.499270						1.000000	0.271281
VNG_RS11270	VNG_RS07385	0.499270						-1.000000	0.018992
VNG_RS02760	VNG_RS03395	0.499270						-1.000000	0.018987
HVO_RS15555	HVO_RS09935	0.499270						-1.000000	0.270937
VNG_RS08565	VNG_RS03245	0.499269						1.000000	0.018972
HVO_RS13505	HVO_RS12700	0.499269						-1.000000	0.270793
VNG_RS11530	VNG_RS07310	0.499269						-1.000000	0.018944
HVO_RS09165	HVO_RS08420	0.499269						1.000000	0.270674
HVO_RS04160	HVO_RS02855	0.499268						1.000000	0.270459
VNG_RS12335	VNG_RS09565	0.499268						-1.000000	0.018917
HVO_RS00930	HVO_RS00550	0.499268						1.000000	0.270398
VNG_RS04970	VNG_RS11535	0.499268						1.000000	0.018911
VNG_RS00745	VNG_RS07825	0.499267						-1.000000	0.018910
HVO_RS02555	HVO_RS02245	0.499267	0.000000	0.053571	0.052326	0.050990	0.052941	1.000000	0.270345
VNG_RS06640	VNG_RS10430	0.499267						-1.000000	0.018907
HVO_RS06935	HVO_RS12385	0.499267	0.000000	0.053412	0.052326	0.050908	0.052863	1.000000	0.270327
HVO_RS20095	HVO_RS02585	0.499266						1.000000	0.270303
VNG_RS11405	VNG_RS00150	0.499266						-1.000000	0.018819
HVO_RS20200	HVO_RS05530	0.499266						1.000000	0.270240
VNG_RS05705	VNG_RS08410	0.499266						-1.000000	0.018792
VNG_RS02385	VNG_RS02585	0.499265						1.000000	0.018791
HVO_RS19820	HVO_RS00990	0.499265						1.000000	0.269866
VNG_RS12295	VNG_RS11640	0.499265						1.000000	0.018790
HVO_RS13755	HVO_RS05475	0.499265						1.000000	0.269831
HVO_RS13770	HVO_RS19470	0.499264						-1.000000	0.269780
VNG_RS08945	VNG_RS07310	0.499264						1.000000	0.018763
HVO_RS11340	HVO_RS06725	0.499264						-1.000000	0.269775
VNG_RS08090	VNG_RS08510	0.499264						1.000000	0.018759
VNG_RS10030	VNG_RS04015	0.499263						1.000000	0.018743
HVO_RS04265	HVO_RS04600	0.499263						1.000000	0.269735
HVO_RS07680	HVO_RS08630	0.499263						-1.000000	0.269603
VNG_RS02395	VNG_RS07155	0.499263						-1.000000	0.018728
VNG_RS05610	VNG_RS11640	0.499262						-1.000000	0.018725
HVO_RS17500	HVO_RS16810	0.499262						1.000000	0.269554
VNG_RS03155	VNG_RS02975	0.499262						-1.000000	0.018702
HVO_RS12095	HVO_RS04605	0.499262						1.000000	0.269554
VNG_RS12335	VNG_RS08180	0.499261						-1.000000	0.018700
HVO_RS04695	HVO_RS10065	0.499261						-1.000000	0.269479
HVO_RS07710	HVO_RS20050	0.499261						1.000000	0.269441
VNG_RS13185	VNG_RS03875	0.499261						1.000000	0.018683
VNG_RS13335	VNG_RS00640	0.499260						1.000000	0.018680
HVO_RS15915	HVO_RS04530	0.499260						1.000000	0.269255
HVO_RS19415	HVO_RS01750	0.499260						1.000000	0.269170
VNG_RS02015	VNG_RS00795	0.499260						1.000000	0.018653
HVO_RS09440	HVO_RS03275	0.499259						1.000000	0.268999
VNG_RS08945	VNG_RS04180	0.499259						1.000000	0.018644
VNG_RS13360	VNG_RS05640	0.499259						-1.000000	0.018608
HVO_RS04605	HVO_RS04600	0.499259						1.000000	0.268785
HVO_RS10395	HVO_RS02420	0.499258						1.000000	0.268636
VNG_RS05145	VNG_RS11050	0.499258						1.000000	0.018607
HVO_RS16685	HVO_RS07185	0.499258						1.000000	0.268377
VNG_RS00480	VNG_RS00145	0.499258						1.000000	0.018563
HVO_RS05850	HVO_RS05680	0.499257	0.000000	0.053254	0.052326	0.050827	0.052786	1.000000	0.268315
VNG_RS10490	VNG_RS02585	0.499257						-1.000000	0.018558
HVO_RS13035	HVO_RS17680	0.499257	0.000000	0.053097	0.052326	0.050746	0.052709	1.000000	0.268257
VNG_RS08115	VNG_RS08510	0.499257						1.000000	0.018546
HVO_RS15020	HVO_RS15345	0.499256						1.000000	0.268172
VNG_RS08255	VNG_RS06030	0.499256						1.000000	0.018541
VNG_RS13630	VNG_RS11765	0.499256						1.000000	0.018530
HVO_RS03265	HVO_RS04365	0.499256	0.000000	0.052941	0.052326	0.050665	0.052632	1.000000	0.268142
VNG_RS13690	VNG_RS11900	0.499255						1.000000	0.018518
HVO_RS03305	HVO_RS11255	0.499255						-1.000000	0.268041
VNG_RS05860	VNG_RS03395	0.499255						1.000000	0.018515
HVO_RS02275	HVO_RS02330	0.499255						1.000000	0.267977
VNG_RS05560	VNG_RS04845	0.499254						1.000000	0.018514
HVO_RS12420	HVO_RS03275	0.499254	0.000000	0.052786	0.052326	0.050585	0.052555	1.000000	0.267975
HVO_RS15555	HVO_RS00320	0.499254						-1.000000	0.267487
VNG_RS11265	VNG_RS02765	0.499254						1.000000	0.018487
HVO_RS16390	HVO_RS02040	0.499253	0.000000	0.052632	0.052326	0.050505	0.052478	-1.000000	0.267458
VNG_RS00100	VNG_RS11535	0.499253						-1.000000	0.018483
HVO_RS15150	HVO_RS12700	0.499253						1.000000	0.267322
VNG_RS12480	VNG_RS11535	0.499253						1.000000	0.018447
VNG_RS11990	VNG_RS12465	0.499252						1.000000	0.018444
HVO_RS16070	HVO_RS04055	0.499252						1.000000	0.267272
VNG_RS09620	VNG_RS05875	0.499252						1.000000	0.018436
HVO_RS08495	HVO_RS00190	0.499252						1.000000	0.267231
HVO_RS18615	HVO_RS18260	0.499252						1.000000	0.267224
VNG_RS12310	VNG_RS00725	0.499252						1.000000	0.018434
VNG_RS13175	VNG_RS07155	0.499251						1.000000	0.018428
HVO_RS09240	HVO_RS01750	0.499251	0.000000	0.052478	0.052326	0.050425	0.052402	1.000000	0.267216
HVO_RS07690	HVO_RS19025	0.499251						1.000000	0.267196
VNG_RS06785	VNG_RS07890	0.499251						1.000000	0.018379
VNG_RS07075	VNG_RS01270	0.499250						1.000000	0.018360
HVO_RS09190	HVO_RS05530	0.499250	0.000000	0.052326	0.052326	0.050346	0.052326	1.000000	0.267149
HVO_RS15725	HVO_RS04605	0.499250						-1.000000	0.267147
VNG_RS05685	VNG_RS03395	0.499250						1.000000	0.018359
VNG_RS12920	VNG_RS04015	0.499249						-1.000000	0.018353
HVO_RS13555	HVO_RS15650	0.499249						1.000000	0.267085
VNG_RS11695	VNG_RS06030	0.499249						-1.000000	0.018333
HVO_RS01960	HVO_RS19470	0.499249						1.000000	0.266891
HVO_RS13005	HVO_RS04605	0.499248						-1.000000	0.266764
VNG_RS08545	VNG_RS03240	0.499248						1.000000	0.018323
HVO_RS01510	HVO_RS02330	0.499248						1.000000	0.266709
VNG_RS11450	VNG_RS03275	0.499248						-1.000000	0.018320
VNG_RS12430	VNG_RS03570	0.499247						1.000000	0.018313
HVO_RS19085	HVO_RS17835	0.499247						1.000000	0.266624
HVO_RS06320	HVO_RS04890	0.499247						1.000000	0.266412
VNG_RS00100	VNG_RS03395	0.499247						1.000000	0.018310
VNG_RS00215	VNG_RS02845	0.499246						1.000000	0.018303
HVO_RS04280	HVO_RS06395	0.499246	0.000000	0.052174	0.052326	0.050267	0.052250	1.000000	0.266385
HVO_RS20405	HVO_RS06330	0.499246						-1.000000	0.266248
VNG_RS08755	VNG_RS02325	0.499246						-1.000000	0.018296
HVO_RS16225	HVO_RS19825	0.499245						1.000000	0.266232
VNG_RS02910	VNG_RS01755	0.499245						-1.000000	0.018240
HVO_RS13835	HVO_RS02585	0.499245						1.000000	0.266216
