target	regulator	combined_confidences	gold_standard	precision	recall	MCC	F1	prior	beta.sign.sum	var.exp.median
VNG_RS08565	VNG_RS12485	0.991286	0	0.109767	0.113292	0.107650	0.111501	0	1.000000	0.041565
VNG_RS12380	VNG_RS12790	0.991278	0	0.109672	0.113292	0.107600	0.111452	0	1.000000	0.041410
VNG_RS10825	VNG_RS01035	0.991271	0	0.109577	0.113292	0.107550	0.111404	0	1.000000	0.041408
VNG_RS12470	VNG_RS06030	0.991263	0	0.109483	0.113292	0.107500	0.111355	0	1.000000	0.041404
VNG_RS00470	VNG_RS07155	0.991256	0	0.109388	0.113292	0.107450	0.111306	0	-1.000000	0.041313
VNG_RS11350	VNG_RS11535	0.991248	0	0.109294	0.113292	0.107400	0.111257	0	1.000000	0.041302
VNG_RS06165	VNG_RS03570	0.991241	0	0.109200	0.113292	0.107351	0.111208	0	-1.000000	0.041272
VNG_RS05600	VNG_RS01035	0.991233	0	0.109107	0.113292	0.107301	0.111160	0	1.000000	0.041249
VNG_RS06910	VNG_RS05455	0.991226	0	0.109013	0.113292	0.107251	0.111111	0	1.000000	0.041203
VNG_RS11800	VNG_RS11765	0.991218	0	0.108919	0.113292	0.107202	0.111063	0	1.000000	0.041084
VNG_RS01830	VNG_RS00660	0.991211	0	0.108826	0.113292	0.107152	0.111014	0	-1.000000	0.041077
VNG_RS02945	VNG_RS03335	0.991203	0	0.108733	0.113292	0.107103	0.110965	0	1.000000	0.041065
VNG_RS02645	VNG_RS12485	0.991195	0	0.108640	0.113292	0.107054	0.110917	0	1.000000	0.041052
VNG_RS09205	VNG_RS12745	0.991188	0	0.108547	0.113292	0.107004	0.110869	0	1.000000	0.041007
VNG_RS05495	VNG_RS00145	0.991180	0	0.108454	0.113292	0.106955	0.110820	0	-1.000000	0.040946
VNG_RS02645	VNG_RS06890	0.991173	0	0.108362	0.113292	0.106906	0.110772	0	1.000000	0.040943
VNG_RS11785	VNG_RS11765	0.991165	0	0.108269	0.113292	0.106857	0.110724	0	1.000000	0.040878
VNG_RS11365	VNG_RS06030	0.991158	0	0.108177	0.113292	0.106808	0.110675	0	1.000000	0.040865
VNG_RS04400	VNG_RS00640	0.991150	0	0.108085	0.113292	0.106759	0.110627	0	1.000000	0.040783
VNG_RS12365	VNG_RS01005	0.991143	0	0.107993	0.113292	0.106710	0.110579	0	1.000000	0.040759
VNG_RS05535	VNG_RS05395	0.991135	0	0.107901	0.113292	0.106661	0.110531	0	-1.000000	0.040717
VNG_RS04465	VNG_RS01465	0.991128	0	0.107810	0.113292	0.106612	0.110483	0	1.000000	0.040707
VNG_RS04465	VNG_RS02575	0.991120	0	0.107718	0.113292	0.106563	0.110435	0	1.000000	0.040677
VNG_RS05625	VNG_RS02325	0.991113	0	0.107627	0.113292	0.106515	0.110387	0	-1.000000	0.040660
VNG_RS05135	VNG_RS08885	0.991105	0	0.107536	0.113292	0.106466	0.110339	0	-1.000000	0.040629
VNG_RS13545	VNG_RS11535	0.991097	0	0.107445	0.113292	0.106418	0.110291	0	1.000000	0.040574
VNG_RS09225	VNG_RS00145	0.991090	0	0.107354	0.113292	0.106369	0.110243	0	-1.000000	0.040538
VNG_RS04465	VNG_RS10230	0.991082	0	0.107264	0.113292	0.106321	0.110195	0	1.000000	0.040504
VNG_RS12750	VNG_RS02095	0.991075	0	0.107173	0.113292	0.106272	0.110147	0	1.000000	0.040500
VNG_RS00640	VNG_RS01005	0.991067	1	0.107926	0.114184	0.107095	0.110967	1	1.000000	0.040464
VNG_RS02615	VNG_RS01755	0.991060	0	0.107835	0.114184	0.107046	0.110919	0	1.000000	0.040458
VNG_RS06290	VNG_RS08410	0.991052	0	0.107744	0.114184	0.106998	0.110871	0	-1.000000	0.040439
VNG_RS11765	VNG_RS06030	0.991045	0	0.107653	0.114184	0.106949	0.110823	0	-1.000000	0.040409
VNG_RS12780	VNG_RS03395	0.991037	0	0.107563	0.114184	0.106901	0.110775	0	-1.000000	0.040396
VNG_RS01300	VNG_RS10285	0.991030	0	0.107473	0.114184	0.106852	0.110727	0	1.000000	0.040362
VNG_RS06430	VNG_RS10370	0.991022	0	0.107383	0.114184	0.106804	0.110679	0	1.000000	0.040361
VNG_RS06835	VNG_RS05700	0.991015	0	0.107293	0.114184	0.106756	0.110631	0	1.000000	0.040260
VNG_RS03855	VNG_RS11050	0.991007	0	0.107203	0.114184	0.106708	0.110583	0	-1.000000	0.040192
VNG_RS04810	VNG_RS04015	0.990999	0	0.107113	0.114184	0.106660	0.110535	0	-1.000000	0.040169
VNG_RS05215	VNG_RS08105	0.990992	0	0.107023	0.114184	0.106611	0.110488	0	1.000000	0.040146
VNG_RS04650	VNG_RS00795	0.990984	0	0.106934	0.114184	0.106563	0.110440	0	-1.000000	0.040133
VNG_RS03955	VNG_RS05785	0.990977	0	0.106845	0.114184	0.106515	0.110392	0	1.000000	0.040071
VNG_RS12730	VNG_RS07310	0.990969	0	0.106756	0.114184	0.106467	0.110345	0	-1.000000	0.040062
VNG_RS04585	VNG_RS03570	0.990962	1	0.107500	0.115076	0.107286	0.111159	1	1.000000	0.039976
VNG_RS02015	VNG_RS01035	0.990954	0	0.107410	0.115076	0.107237	0.111111	0	1.000000	0.039960
VNG_RS03780	VNG_RS01165	0.990947	0	0.107321	0.115076	0.107189	0.111063	0	-1.000000	0.039952
VNG_RS02805	VNG_RS07385	0.990939	0	0.107232	0.115076	0.107141	0.111015	0	-1.000000	0.039940
VNG_RS01350	VNG_RS07115	0.990932	0	0.107143	0.115076	0.107093	0.110968	0	1.000000	0.039902
VNG_RS05845	VNG_RS02325	0.990924	0	0.107054	0.115076	0.107045	0.110920	0	1.000000	0.039857
VNG_RS09620	VNG_RS01465	0.990917	1	0.107794	0.115968	0.107861	0.111732	1	1.000000	0.039806
VNG_RS08765	VNG_RS00145	0.990909	0	0.107705	0.115968	0.107813	0.111684	0	1.000000	0.039718
VNG_RS12295	VNG_RS04605	0.990901	0	0.107616	0.115968	0.107765	0.111636	0	-1.000000	0.039592
VNG_RS03745	VNG_RS12745	0.990894	0	0.107527	0.115968	0.107717	0.111588	0	1.000000	0.039577
VNG_RS06975	VNG_RS04760	0.990886	0	0.107438	0.115968	0.107669	0.111540	0	1.000000	0.039574
VNG_RS06335	VNG_RS07890	0.990879	0	0.107349	0.115968	0.107621	0.111492	0	-1.000000	0.039510
VNG_RS10035	VNG_RS00150	0.990871	0	0.107261	0.115968	0.107573	0.111444	0	1.000000	0.039509
VNG_RS01570	VNG_RS04845	0.990864	0	0.107172	0.115968	0.107525	0.111397	0	-1.000000	0.039453
VNG_RS11695	VNG_RS02975	0.990856	0	0.107084	0.115968	0.107478	0.111349	0	1.000000	0.039437
VNG_RS09000	VNG_RS10085	0.990849	0	0.106996	0.115968	0.107430	0.111301	0	1.000000	0.039397
VNG_RS07845	VNG_RS05640	0.990841	0	0.106908	0.115968	0.107382	0.111254	0	1.000000	0.039343
VNG_RS13485	VNG_RS07385	0.990834	0	0.106820	0.115968	0.107335	0.111206	0	1.000000	0.039257
VNG_RS03940	VNG_RS12745	0.990826	0	0.106732	0.115968	0.107287	0.111159	0	1.000000	0.039189
VNG_RS07000	VNG_RS08180	0.990819	0	0.106645	0.115968	0.107240	0.111111	0	-1.000000	0.039187
VNG_RS00215	VNG_RS08410	0.990811	0	0.106557	0.115968	0.107192	0.111064	0	-1.000000	0.039120
VNG_RS03985	VNG_RS03570	0.990803	0	0.106470	0.115968	0.107145	0.111016	0	1.000000	0.039090
VNG_RS03180	VNG_RS02845	0.990796	0	0.106383	0.115968	0.107098	0.110969	0	1.000000	0.039040
VNG_RS11770	VNG_RS03275	0.990788	0	0.106296	0.115968	0.107050	0.110922	0	1.000000	0.039011
VNG_RS05135	VNG_RS03875	0.990781	0	0.106209	0.115968	0.107003	0.110874	0	1.000000	0.038958
VNG_RS04650	VNG_RS05455	0.990773	0	0.106122	0.115968	0.106956	0.110827	0	-1.000000	0.038946
VNG_RS09525	VNG_RS10230	0.990766	0	0.106036	0.115968	0.106909	0.110780	0	-1.000000	0.038937
VNG_RS05220	VNG_RS05030	0.990758	0	0.105949	0.115968	0.106862	0.110733	0	-1.000000	0.038890
VNG_RS05605	VNG_RS05640	0.990751	0	0.105863	0.115968	0.106815	0.110685	0	-1.000000	0.038881
VNG_RS12730	VNG_RS08410	0.990743	0	0.105777	0.115968	0.106768	0.110638	0	1.000000	0.038874
VNG_RS10045	VNG_RS05555	0.990736	0	0.105691	0.115968	0.106721	0.110591	0	-1.000000	0.038821
VNG_RS13635	VNG_RS07890	0.990728	0	0.105605	0.115968	0.106675	0.110544	0	-1.000000	0.038793
VNG_RS00090	VNG_RS03395	0.990721	0	0.105519	0.115968	0.106628	0.110497	0	1.000000	0.038693
VNG_RS12575	VNG_RS05430	0.990713	0	0.105434	0.115968	0.106581	0.110450	0	-1.000000	0.038692
VNG_RS01490	VNG_RS03395	0.990705	0	0.105348	0.115968	0.106534	0.110403	0	1.000000	0.038594
VNG_RS11890	VNG_RS01835	0.990698	0	0.105263	0.115968	0.106488	0.110357	0	1.000000	0.038594
VNG_RS07585	VNG_RS07310	0.990690	0	0.105178	0.115968	0.106441	0.110310	0	1.000000	0.038574
VNG_RS00080	VNG_RS07155	0.990683	0	0.105093	0.115968	0.106395	0.110263	0	1.000000	0.038537
VNG_RS05350	VNG_RS00145	0.990675	0	0.105008	0.115968	0.106348	0.110216	0	1.000000	0.038516
VNG_RS02965	VNG_RS01035	0.990668	0	0.104923	0.115968	0.106302	0.110169	0	1.000000	0.038480
VNG_RS07585	VNG_RS01835	0.990660	0	0.104839	0.115968	0.106256	0.110123	0	1.000000	0.038473
VNG_RS04915	VNG_RS04015	0.990653	0	0.104754	0.115968	0.106210	0.110076	0	-1.000000	0.038418
VNG_RS05790	VNG_RS04605	0.990645	0	0.104670	0.115968	0.106163	0.110030	0	-1.000000	0.038332
VNG_RS12795	VNG_RS07310	0.990638	0	0.104586	0.115968	0.106117	0.109983	0	1.000000	0.038260
VNG_RS04585	VNG_RS01250	0.990630	0	0.104502	0.115968	0.106071	0.109937	0	-1.000000	0.038214
VNG_RS01805	VNG_RS00150	0.990623	0	0.104418	0.115968	0.106025	0.109890	0	-1.000000	0.038016
VNG_RS11270	VNG_RS07385	0.990615	0	0.104334	0.115968	0.105979	0.109844	0	-1.000000	0.037984
VNG_RS02760	VNG_RS03395	0.990607	0	0.104250	0.115968	0.105933	0.109797	0	-1.000000	0.037973
VNG_RS08565	VNG_RS03245	0.990600	0	0.104167	0.115968	0.105887	0.109751	0	1.000000	0.037945
VNG_RS11530	VNG_RS07310	0.990592	0	0.104083	0.115968	0.105842	0.109705	0	-1.000000	0.037889
VNG_RS12335	VNG_RS09565	0.990585	0	0.104000	0.115968	0.105796	0.109658	0	-1.000000	0.037833
VNG_RS04970	VNG_RS11535	0.990577	0	0.103917	0.115968	0.105750	0.109612	0	1.000000	0.037823
VNG_RS00745	VNG_RS07825	0.990570	0	0.103834	0.115968	0.105704	0.109566	0	-1.000000	0.037820
VNG_RS06640	VNG_RS10430	0.990562	0	0.103751	0.115968	0.105659	0.109520	0	-1.000000	0.037813
VNG_RS11405	VNG_RS00150	0.990555	0	0.103668	0.115968	0.105613	0.109474	0	-1.000000	0.037638
VNG_RS05705	VNG_RS08410	0.990547	0	0.103586	0.115968	0.105568	0.109428	0	-1.000000	0.037583
VNG_RS02385	VNG_RS02585	0.990540	0	0.103503	0.115968	0.105522	0.109382	0	1.000000	0.037582
VNG_RS12295	VNG_RS11640	0.990532	0	0.103421	0.115968	0.105477	0.109336	0	1.000000	0.037581
VNG_RS08945	VNG_RS07310	0.990525	0	0.103339	0.115968	0.105432	0.109290	0	1.000000	0.037526
VNG_RS08090	VNG_RS08510	0.990517	0	0.103257	0.115968	0.105386	0.109244	0	1.000000	0.037519
VNG_RS10030	VNG_RS04015	0.990509	0	0.103175	0.115968	0.105341	0.109198	0	1.000000	0.037486
VNG_RS02395	VNG_RS07155	0.990502	0	0.103093	0.115968	0.105296	0.109152	0	-1.000000	0.037457
VNG_RS05610	VNG_RS11640	0.990494	0	0.103011	0.115968	0.105251	0.109106	0	-1.000000	0.037450
VNG_RS03155	VNG_RS02975	0.990487	0	0.102930	0.115968	0.105206	0.109060	0	-1.000000	0.037403
VNG_RS12335	VNG_RS08180	0.990479	0	0.102848	0.115968	0.105161	0.109015	0	-1.000000	0.037400
VNG_RS13185	VNG_RS03875	0.990472	0	0.102767	0.115968	0.105116	0.108969	0	1.000000	0.037365
VNG_RS13335	VNG_RS00640	0.990464	0	0.102686	0.115968	0.105071	0.108923	0	1.000000	0.037359
VNG_RS02015	VNG_RS00795	0.990457	0	0.102605	0.115968	0.105026	0.108878	0	1.000000	0.037306
VNG_RS08945	VNG_RS04180	0.990449	0	0.102524	0.115968	0.104981	0.108832	0	1.000000	0.037287
VNG_RS13360	VNG_RS05640	0.990442	0	0.102443	0.115968	0.104936	0.108787	0	-1.000000	0.037216
VNG_RS05145	VNG_RS11050	0.990434	0	0.102362	0.115968	0.104892	0.108741	0	1.000000	0.037213
VNG_RS00480	VNG_RS00145	0.990427	0	0.102282	0.115968	0.104847	0.108696	0	1.000000	0.037126
VNG_RS10490	VNG_RS02585	0.990419	0	0.102201	0.115968	0.104802	0.108650	0	-1.000000	0.037116
VNG_RS08115	VNG_RS08510	0.990411	0	0.102121	0.115968	0.104758	0.108605	0	1.000000	0.037093
VNG_RS08255	VNG_RS06030	0.990404	0	0.102041	0.115968	0.104713	0.108559	0	1.000000	0.037081
VNG_RS13630	VNG_RS11765	0.990396	0	0.101961	0.115968	0.104669	0.108514	0	1.000000	0.037061
VNG_RS13690	VNG_RS11900	0.990389	0	0.101881	0.115968	0.104624	0.108469	0	1.000000	0.037037
VNG_RS05860	VNG_RS03395	0.990381	0	0.101801	0.115968	0.104580	0.108424	0	1.000000	0.037030
VNG_RS05560	VNG_RS04845	0.990374	0	0.101721	0.115968	0.104536	0.108378	0	1.000000	0.037028
VNG_RS11265	VNG_RS02765	0.990366	0	0.101642	0.115968	0.104492	0.108333	0	1.000000	0.036975
VNG_RS00100	VNG_RS11535	0.990359	0	0.101562	0.115968	0.104447	0.108288	0	-1.000000	0.036965
VNG_RS12480	VNG_RS11535	0.990351	0	0.101483	0.115968	0.104403	0.108243	0	1.000000	0.036894
VNG_RS11990	VNG_RS12465	0.990344	0	0.101404	0.115968	0.104359	0.108198	0	1.000000	0.036888
VNG_RS09620	VNG_RS05875	0.990336	1	0.102104	0.116860	0.105153	0.108985	1	1.000000	0.036872
VNG_RS12310	VNG_RS00725	0.990329	0	0.102025	0.116860	0.105108	0.108940	0	1.000000	0.036869
VNG_RS13175	VNG_RS07155	0.990321	0	0.101946	0.116860	0.105064	0.108894	0	1.000000	0.036856
VNG_RS06785	VNG_RS07890	0.990313	1	0.102644	0.117752	0.105857	0.109680	1	1.000000	0.036759
VNG_RS07075	VNG_RS01270	0.990306	0	0.102564	0.117752	0.105812	0.109635	0	1.000000	0.036719
VNG_RS05685	VNG_RS03395	0.990298	0	0.102484	0.117752	0.105768	0.109589	0	1.000000	0.036717
VNG_RS12920	VNG_RS04015	0.990291	0	0.102405	0.117752	0.105723	0.109544	0	-1.000000	0.036706
VNG_RS11695	VNG_RS06030	0.990283	0	0.102326	0.117752	0.105679	0.109498	0	-1.000000	0.036666
VNG_RS08545	VNG_RS03240	0.990276	0	0.102246	0.117752	0.105635	0.109453	0	1.000000	0.036646
VNG_RS11450	VNG_RS03275	0.990268	0	0.102167	0.117752	0.105590	0.109407	0	-1.000000	0.036640
VNG_RS12430	VNG_RS03570	0.990261	0	0.102088	0.117752	0.105546	0.109362	0	1.000000	0.036626
VNG_RS00100	VNG_RS03395	0.990253	0	0.102009	0.117752	0.105502	0.109317	0	1.000000	0.036620
VNG_RS00215	VNG_RS02845	0.990246	0	0.101931	0.117752	0.105458	0.109272	0	1.000000	0.036605
VNG_RS08755	VNG_RS02325	0.990238	0	0.101852	0.117752	0.105414	0.109226	0	-1.000000	0.036593
VNG_RS02910	VNG_RS01755	0.990231	0	0.101773	0.117752	0.105370	0.109181	0	-1.000000	0.036480
VNG_RS05675	VNG_RS07310	0.990223	0	0.101695	0.117752	0.105326	0.109136	0	-1.000000	0.036480
VNG_RS11200	VNG_RS03275	0.990215	0	0.101617	0.117752	0.105282	0.109091	0	1.000000	0.036473
VNG_RS13680	VNG_RS04015	0.990208	0	0.101538	0.117752	0.105238	0.109046	0	1.000000	0.036467
VNG_RS00105	VNG_RS03480	0.990200	0	0.101460	0.117752	0.105194	0.109001	0	-1.000000	0.036448
VNG_RS00235	VNG_RS04845	0.990193	0	0.101382	0.117752	0.105151	0.108956	0	-1.000000	0.036378
VNG_RS06640	VNG_RS02950	0.990185	0	0.101305	0.117752	0.105107	0.108911	0	1.000000	0.036375
VNG_RS11680	VNG_RS05870	0.990178	0	0.101227	0.117752	0.105063	0.108866	0	-1.000000	0.036359
VNG_RS11395	VNG_RS04845	0.990170	0	0.101149	0.117752	0.105020	0.108821	0	1.000000	0.036313
VNG_RS02995	VNG_RS05640	0.990163	0	0.101072	0.117752	0.104976	0.108776	0	1.000000	0.036300
VNG_RS02910	VNG_RS07115	0.990155	0	0.100995	0.117752	0.104933	0.108731	0	-1.000000	0.036272
VNG_RS01015	VNG_RS01780	0.990148	0	0.100917	0.117752	0.104889	0.108687	0	1.000000	0.036255
VNG_RS12460	VNG_RS08410	0.990140	0	0.100840	0.117752	0.104846	0.108642	0	1.000000	0.036228
VNG_RS08735	VNG_RS10335	0.990133	0	0.100763	0.117752	0.104802	0.108597	0	1.000000	0.036182
VNG_RS11835	VNG_RS07310	0.990125	0	0.100686	0.117752	0.104759	0.108553	0	-1.000000	0.036171
VNG_RS06165	VNG_RS10335	0.990117	0	0.100610	0.117752	0.104716	0.108508	0	1.000000	0.036146
VNG_RS00765	VNG_RS00145	0.990110	0	0.100533	0.117752	0.104673	0.108463	0	-1.000000	0.036131
VNG_RS13285	VNG_RS11535	0.990102	0	0.100457	0.117752	0.104629	0.108419	0	1.000000	0.036128
VNG_RS03165	VNG_RS09565	0.990095	0	0.100380	0.117752	0.104586	0.108374	0	-1.000000	0.036114
VNG_RS04375	VNG_RS05805	0.990087	0	0.100304	0.117752	0.104543	0.108330	0	1.000000	0.036111
VNG_RS01810	VNG_RS08510	0.990080	0	0.100228	0.117752	0.104500	0.108285	0	1.000000	0.036053
VNG_RS13290	VNG_RS02325	0.990072	0	0.100152	0.117752	0.104457	0.108241	0	-1.000000	0.035982
VNG_RS01140	VNG_RS03245	0.990065	0	0.100076	0.117752	0.104414	0.108197	0	-1.000000	0.035972
VNG_RS03200	VNG_RS00725	0.990057	0	0.100000	0.117752	0.104371	0.108152	0	-1.000000	0.035946
VNG_RS13295	VNG_RS08180	0.990050	0	0.099924	0.117752	0.104329	0.108108	0	1.000000	0.035934
VNG_RS01345	VNG_RS07155	0.990042	0	0.099849	0.117752	0.104286	0.108064	0	-1.000000	0.035906
VNG_RS08690	VNG_RS02845	0.990035	0	0.099773	0.117752	0.104243	0.108020	0	1.000000	0.035857
VNG_RS12670	VNG_RS08410	0.990027	0	0.099698	0.117752	0.104200	0.107975	0	1.000000	0.035828
VNG_RS05535	VNG_RS05475	0.990019	0	0.099623	0.117752	0.104158	0.107931	0	1.000000	0.035826
VNG_RS13595	VNG_RS07385	0.990012	0	0.099548	0.117752	0.104115	0.107887	0	-1.000000	0.035821
VNG_RS12325	VNG_RS02575	0.990004	0	0.099472	0.117752	0.104073	0.107843	0	-1.000000	0.035820
VNG_RS07725	VNG_RS08245	0.989997	0	0.099398	0.117752	0.104030	0.107799	0	-1.000000	0.035817
VNG_RS11635	VNG_RS03335	0.989989	0	0.099323	0.117752	0.103988	0.107755	0	1.000000	0.035791
VNG_RS02835	VNG_RS02765	0.989982	0	0.099248	0.117752	0.103945	0.107711	0	1.000000	0.035788
VNG_RS12315	VNG_RS08840	0.989974	0	0.099174	0.117752	0.103903	0.107667	0	1.000000	0.035783
VNG_RS08035	VNG_RS09685	0.989967	0	0.099099	0.117752	0.103861	0.107623	0	-1.000000	0.035779
VNG_RS12270	VNG_RS02975	0.989959	0	0.099025	0.117752	0.103818	0.107579	0	1.000000	0.035730
VNG_RS08565	VNG_RS03875	0.989952	0	0.098951	0.117752	0.103776	0.107536	0	1.000000	0.035672
VNG_RS11755	VNG_RS05870	0.989944	0	0.098876	0.117752	0.103734	0.107492	0	1.000000	0.035647
VNG_RS04790	VNG_RS05270	0.989937	0	0.098802	0.117752	0.103692	0.107448	0	1.000000	0.035535
VNG_RS06505	VNG_RS07310	0.989929	0	0.098728	0.117752	0.103650	0.107404	0	-1.000000	0.035520
VNG_RS13180	VNG_RS08105	0.989921	0	0.098655	0.117752	0.103608	0.107361	0	-1.000000	0.035503
VNG_RS09750	VNG_RS05785	0.989914	0	0.098581	0.117752	0.103566	0.107317	0	1.000000	0.035457
VNG_RS07535	VNG_RS03480	0.989906	0	0.098507	0.117752	0.103524	0.107273	0	1.000000	0.035447
VNG_RS12600	VNG_RS05555	0.989899	0	0.098434	0.117752	0.103482	0.107230	0	1.000000	0.035383
VNG_RS00715	VNG_RS05785	0.989891	0	0.098361	0.117752	0.103440	0.107186	0	-1.000000	0.035380
VNG_RS00590	VNG_RS02325	0.989884	0	0.098287	0.117752	0.103398	0.107143	0	-1.000000	0.035364
VNG_RS13595	VNG_RS11050	0.989876	0	0.098214	0.117752	0.103356	0.107099	0	1.000000	0.035334
VNG_RS07675	VNG_RS04015	0.989869	0	0.098141	0.117752	0.103315	0.107056	0	1.000000	0.035230
VNG_RS05135	VNG_RS01780	0.989861	0	0.098068	0.117752	0.103273	0.107013	0	-1.000000	0.035219
VNG_RS11435	VNG_RS08885	0.989854	0	0.097996	0.117752	0.103231	0.106969	0	-1.000000	0.035192
VNG_RS13310	VNG_RS04845	0.989846	0	0.097923	0.117752	0.103190	0.106926	0	1.000000	0.035192
VNG_RS07650	VNG_RS02760	0.989839	0	0.097850	0.117752	0.103148	0.106883	0	-1.000000	0.035186
VNG_RS12575	VNG_RS08510	0.989831	0	0.097778	0.117752	0.103107	0.106839	0	-1.000000	0.035182
VNG_RS10490	VNG_RS00150	0.989823	0	0.097705	0.117752	0.103065	0.106796	0	-1.000000	0.035178
VNG_RS07545	VNG_RS09685	0.989816	0	0.097633	0.117752	0.103024	0.106753	0	-1.000000	0.035161
VNG_RS08925	VNG_RS02000	0.989808	0	0.097561	0.117752	0.102982	0.106710	0	-1.000000	0.035108
VNG_RS09245	VNG_RS02585	0.989801	0	0.097489	0.117752	0.102941	0.106667	0	1.000000	0.035103
VNG_RS00045	VNG_RS01165	0.989793	0	0.097417	0.117752	0.102900	0.106624	0	-1.000000	0.035090
VNG_RS11135	VNG_RS00795	0.989786	0	0.097345	0.117752	0.102859	0.106581	0	-1.000000	0.035075
VNG_RS01350	VNG_RS05030	0.989778	0	0.097273	0.117752	0.102817	0.106538	0	1.000000	0.035001
VNG_RS00590	VNG_RS04845	0.989771	0	0.097202	0.117752	0.102776	0.106495	0	1.000000	0.034998
VNG_RS11450	VNG_RS03010	0.989763	0	0.097130	0.117752	0.102735	0.106452	0	1.000000	0.034889
VNG_RS00880	VNG_RS02325	0.989756	0	0.097059	0.117752	0.102694	0.106409	0	1.000000	0.034881
VNG_RS08455	VNG_RS05785	0.989748	0	0.096988	0.117752	0.102653	0.106366	0	-1.000000	0.034799
VNG_RS03780	VNG_RS11895	0.989741	0	0.096916	0.117752	0.102612	0.106323	0	1.000000	0.034762
VNG_RS05160	VNG_RS00795	0.989733	0	0.096845	0.117752	0.102571	0.106280	0	-1.000000	0.034758
VNG_RS11480	VNG_RS06890	0.989725	0	0.096774	0.117752	0.102530	0.106237	0	1.000000	0.034710
VNG_RS11360	VNG_RS02975	0.989718	0	0.096703	0.117752	0.102490	0.106195	0	1.000000	0.034710
VNG_RS11800	VNG_RS07890	0.989710	0	0.096633	0.117752	0.102449	0.106152	0	-1.000000	0.034708
VNG_RS01905	VNG_RS10335	0.989703	0	0.096562	0.117752	0.102408	0.106109	0	1.000000	0.034701
VNG_RS05905	VNG_RS05475	0.989695	0	0.096491	0.117752	0.102367	0.106067	0	1.000000	0.034695
VNG_RS03870	VNG_RS03875	0.989688	1	0.097151	0.118644	0.103138	0.106827	1	1.000000	0.034681
VNG_RS05215	VNG_RS12350	0.989680	0	0.097080	0.118644	0.103097	0.106784	0	1.000000	0.034670
VNG_RS12540	VNG_RS05800	0.989673	0	0.097009	0.118644	0.103056	0.106742	0	1.000000	0.034667
VNG_RS03920	VNG_RS03275	0.989665	0	0.096939	0.118644	0.103015	0.106699	0	1.000000	0.034582
VNG_RS06185	VNG_RS06030	0.989658	0	0.096868	0.118644	0.102974	0.106656	0	1.000000	0.034561
VNG_RS02360	VNG_RS07420	0.989650	0	0.096798	0.118644	0.102934	0.106613	0	1.000000	0.034560
VNG_RS07575	VNG_RS05555	0.989643	0	0.096727	0.118644	0.102893	0.106571	0	1.000000	0.034547
VNG_RS08630	VNG_RS05365	0.989635	0	0.096657	0.118644	0.102852	0.106528	0	-1.000000	0.034535
VNG_RS03015	VNG_RS05365	0.989628	0	0.096587	0.118644	0.102812	0.106485	0	1.000000	0.034528
VNG_RS04185	VNG_RS03480	0.989620	0	0.096517	0.118644	0.102771	0.106443	0	1.000000	0.034481
VNG_RS03165	VNG_RS07155	0.989612	0	0.096447	0.118644	0.102731	0.106400	0	-1.000000	0.034473
VNG_RS08560	VNG_RS03245	0.989605	0	0.096377	0.118644	0.102690	0.106357	0	1.000000	0.034466
VNG_RS12440	VNG_RS05640	0.989597	0	0.096307	0.118644	0.102650	0.106315	0	-1.000000	0.034465
VNG_RS06090	VNG_RS08410	0.989590	0	0.096237	0.118644	0.102609	0.106272	0	1.000000	0.034427
VNG_RS08930	VNG_RS00145	0.989582	0	0.096168	0.118644	0.102569	0.106230	0	1.000000	0.034407
VNG_RS04975	VNG_RS04015	0.989575	0	0.096098	0.118644	0.102529	0.106188	0	1.000000	0.034372
VNG_RS02760	VNG_RS05270	0.989567	0	0.096029	0.118644	0.102488	0.106145	0	1.000000	0.034344
VNG_RS00635	VNG_RS06030	0.989560	0	0.095960	0.118644	0.102448	0.106103	0	1.000000	0.034325
VNG_RS00870	VNG_RS11895	0.989552	0	0.095890	0.118644	0.102408	0.106061	0	1.000000	0.034308
VNG_RS13205	VNG_RS02000	0.989545	0	0.095821	0.118644	0.102368	0.106018	0	1.000000	0.034301
VNG_RS13260	VNG_RS08180	0.989537	0	0.095752	0.118644	0.102328	0.105976	0	-1.000000	0.034288
VNG_RS11480	VNG_RS01465	0.989530	0	0.095683	0.118644	0.102288	0.105934	0	1.000000	0.034256
VNG_RS03005	VNG_RS05700	0.989522	0	0.095615	0.118644	0.102248	0.105892	0	1.000000	0.034195
VNG_RS05605	VNG_RS04015	0.989514	0	0.095546	0.118644	0.102208	0.105850	0	-1.000000	0.034186
VNG_RS12350	VNG_RS07310	0.989507	0	0.095477	0.118644	0.102168	0.105807	0	1.000000	0.034169
VNG_RS12315	VNG_RS02585	0.989499	0	0.095409	0.118644	0.102128	0.105765	0	1.000000	0.034141
VNG_RS06935	VNG_RS02000	0.989492	0	0.095341	0.118644	0.102088	0.105723	0	-1.000000	0.034135
VNG_RS05705	VNG_RS08180	0.989484	0	0.095272	0.118644	0.102048	0.105681	0	1.000000	0.034098
VNG_RS12295	VNG_RS08245	0.989477	0	0.095204	0.118644	0.102009	0.105639	0	-1.000000	0.034083
VNG_RS12270	VNG_RS05555	0.989469	0	0.095136	0.118644	0.101969	0.105597	0	1.000000	0.034082
VNG_RS13385	VNG_RS00150	0.989462	0	0.095068	0.118644	0.101929	0.105556	0	-1.000000	0.034072
